idx,rtl_i,py_i,err_i,rtl_q,py_q,err_q
820,-356,-691,335,44,-115,159
821,-548,-439,-109,146,-8,154
822,-495,-290,-205,-194,72,-266
823,-269,-502,233,-392,-114,-278
824,-355,-762,407,-125,-183,58
825,-696,-666,-30,-254,75,-329
826,-832,-643,-189,-653,75,-728
827,-722,-874,152,-220,-269,49
828,-368,-600,232,528,-179,707
829,-63,34,-97,646,464,182
830,-286,254,-540,544,775,-231
831,-567,232,-799,645,641,4
832,-349,204,-553,806,717,89
833,-41,198,-239,791,733,58
834,56,402,-346,505,393,112
835,162,513,-351,258,227,31
836,323,353,-30,233,192,41
837,443,321,122,273,18,255
838,532,532,0,292,-92,384
839,524,725,-201,220,-235,455
840,446,606,-160,71,-288,359
841,512,321,191,-6,-19,13
842,579,333,246,12,28,-16
843,408,386,22,-22,-231,209
844,354,209,145,-164,-334,170
845,525,222,303,-196,-409,213
846,428,307,121,-186,-450,264
847,136,107,29,-426,-446,20
848,47,-97,144,-479,-675,196
849,86,-186,272,-5,-673,668
850,114,-140,254,361,-149,510
851,-56,32,-88,201,173,28
852,-496,-156,-340,-42,58,-100
853,-655,-429,-226,114,4,110
854,-354,-125,-229,261,163,98
855,-297,-1,-296,-84,250,-334
856,-622,-535,-87,-261,174,-435
857,-673,-792,119,-6,220,-226
858,-408,-654,246,35,412,-377
859,-209,-592,383,18,449,-431
860,-30,-294,264,179,356,-177
861,-26,90,-116,350,381,-31
862,-239,96,-335,666,575,91
863,-38,138,-176,743,722,21
864,441,337,104,450,618,-168
865,572,476,96,516,394,122
866,560,863,-303,704,220,484
867,493,1085,-592,568,126,442
868,430,665,-235,524,101,423
869,733,485,248,497,64,433
870,850,698,152,248,13,235
871,439,508,-69,29,-123,152
872,184,212,-28,-130,-353,223
873,113,134,-21,-273,-296,23
874,-17,12,-29,-358,-118,-240
875,12,24,-12,-400,-351,-49
876,46,123,-77,-396,-615,219
877,-14,7,-21,-495,-603,108
878,29,-254,283,-707,-670,-37
879,26,-539,565,-746,-709,-37
880,-209,-617,408,-584,-506,-78
881,-537,-503,-34,-425,-409,-16
882,-679,-538,-141,-247,-505,258
883,-657,-562,-95,-41,-299,258
884,-653,-412,-241,-187,109,-296
885,-486,-347,-139,-583,-26,-557
886,-202,-303,101,-355,-247,-108
887,-181,-110,-71,282,308,-26
888,-245,84,-329,286,829,-543
889,-131,145,-276,43,513,-470
890,8,127,-119,239,20,219
891,69,109,-40,402,-11,413
892,83,150,-67,392,239,153
893,199,410,-211,577,258,319
894,384,759,-375,708,135,573
895,371,771,-400,470,264,206
896,323,557,-234,193,237,-44
897,386,378,8,210,-58,268
898,286,198,88,293,-109,402
899,154,221,-67,201,-20,221
900,301,333,-32,25,38,-13
901,539,147,392,-232,-86,-146
902,477,-48,525,-466,-552,86
903,66,-59,125,-436,-752,316
904,-150,-112,-38,-342,-586,244
905,116,-142,258,-324,-544,220
906,324,-152,476,-246,-334,88
907,151,-258,409,-236,-1,-235
908,-182,-292,110,-238,62,-300
909,-443,-180,-263,-137,107,-244
910,-488,-199,-289,-212,68,-280
911,-395,-476,81,-363,-84,-279
912,-254,-509,255,-305,19,-324
913,-163,-116,-47,-153,129,-282
914,-359,-30,-329,12,146,-134
915,-498,-316,-182,71,297,-226
916,-301,-329,28,100,333,-233
917,-230,-128,-102,396,299,97
918,-157,108,-265,596,424,172
919,243,401,-158,444,477,-33
920,450,531,-81,408,436,-28
921,379,586,-207,537,372,165
922,517,718,-201,537,192,345
923,759,769,-10,421,70,351
924,733,774,-41,364,173,191
925,565,734,-169,392,237,155
926,641,592,49,297,-52,349
927,835,593,242,232,-340,572
928,786,742,44,297,-201,498
929,628,726,-98,9,-213,222
930,466,529,-63,-288,-616,328
931,164,382,-218,-40,-533,493
932,-118,292,-410,14,67,-53
933,-185,28,-213,-403,265,-668
934,-146,-329,183,-552,-136,-416
935,-237,-328,91,-301,-460,159
936,-457,-21,-436,-122,-201,79
937,-490,42,-532,-323,37,-360
938,-392,-205,-187,-529,-256,-273
939,-477,-399,-78,-206,-339,133
940,-590,-451,-139,251,58,193
941,-576,-450,-126,301,409,-108
942,-449,-351,-98,101,612,-511
943,-109,-105,-4,66,599,-533
944,158,162,-4,314,521,-207
945,248,279,-31,361,639,-278
946,560,284,276,149,539,-390
947,768,371,397,258,219,39
948,497,579,-82,498,125,373
949,307,691,-384,562,158,404
950,440,620,-180,638,276,362
951,545,612,-67,469,334,135
952,332,600,-268,90,91,-1
953,-91,268,-359,-68,-135,67
954,-59,-43,-16,-98,-281,183
955,275,-30,305,-4,-411,407
956,133,-85,218,18,-319,337
957,-20,-269,249,-515,-343,-172
958,72,-419,491,-946,-587,-359
959,-278,-644,366,-615,-548,-67
960,-701,-786,85,-265,-253,-12
961,-527,-696,169,-296,-60,-236
962,-141,-471,330,-230,-128,-102
963,-172,-285,113,-78,-196,118
964,-705,-429,-276,-62,52,-114
965,-886,-556,-330,19,139,-120
966,-303,-180,-123,200,-64,264
967,53,132,-79,210,63,147
968,-82,120,-202,115,268,-153
969,-14,275,-289,207,235,-28
970,194,415,-221,384,311,73
971,312,353,-41,450,329,121
972,373,414,-41,409,182,227
973,354,479,-125,198,139,59
974,496,404,92,106,66,40
975,837,419,418,392,-56,448
976,928,444,484,415,-140,555
977,553,297,256,-17,-290,273
978,146,172,-26,-228,-397,169
979,274,320,-46,-272,-499,227
980,521,502,19,-381,-641,260
981,122,192,-70,-311,-487,176
982,-319,-344,25,-254,-150,-104
983,-115,-408,293,-369,-68,-301
984,38,-247,285,-430,-270,-160
985,-278,-282,4,-377,-439,62
986,-519,-329,-190,-215,-182,-33
987,-478,-364,-114,-107,276,-383
988,-437,-337,-100,-105,394,-499
989,-468,-169,-299,-5,414,-419
990,-442,-218,-224,-50,461,-511
991,-409,-417,8,-176,143,-319
992,-355,-386,31,115,-139,254
993,-120,-309,189,376,104,272
994,-6,-237,231,261,362,-101
995,-107,-1,-106,259,218,41
996,148,224,-76,319,-31,350
997,558,368,190,290,-29,319
998,572,523,49,318,15,303
999,485,602,-117,153,-236,389
1000,418,464,-46,-192,-392,200
1001,304,145,159,-437,-288,-149
1002,289,-57,346,-534,-453,-81
1003,111,-71,182,-371,-638,267
1004,-140,-115,-25,-155,-384,229
1005,-167,-141,-26,-131,-68,-63
1006,-308,-78,-230,-245,-8,-237
1007,-497,-133,-364,-661,-287,-374
1008,-478,-446,-32,-903,-544,-359
1009,-448,-753,305,-441,-158,-283
1010,-306,-605,299,-46,341,-387
1011,-210,-247,37,-7,342,-349
1012,-438,-243,-195,84,289,-205
1013,-493,-379,-114,70,379,-309
1014,-286,-289,3,336,575,-239
1015,-266,-9,-257,989,820,169
1016,-306,281,-587,1032,809,223
1017,-216,344,-560,666,737,-71
1018,-51,427,-478,678,736,-58
1019,161,652,-491,589,516,73
1020,293,429,-136,154,310,-156
1021,322,27,295,18,311,-293
1022,337,146,191,272,300,-28
1023,345,318,27,244,130,114
1024,414,226,188,-145,-270,125
1025,409,205,204,-230,-558,328
1026,178,178,0,-184,-558,374
1027,36,78,-42,-481,-695,214
1028,8,-94,102,-589,-871,282
1029,-229,-424,195,-387,-781,394
1030,-438,-577,139,-359,-550,191
1031,-469,-523,54,-317,-197,-120
1032,-551,-527,-24,-273,41,-314
1033,-560,-382,-178,-445,20,-465
1034,-508,-246,-262,-341,140,-481
1035,-512,-277,-235,97,381,-284
1036,-322,49,-371,317,506,-189
1037,-85,445,-530,286,512,-226
1038,-33,286,-319,166,354,-188
1039,95,79,16,121,345,-224
1040,226,217,9,335,494,-159
1041,199,467,-268,530,342,188
1042,349,672,-323,517,298,219
1043,742,669,73,325,427,-102
1044,1007,594,413,-138,-106,-32
1045,933,616,317,-467,-719,252
1046,629,445,184,-411,-564,153
1047,338,174,164,-372,-423,51
1048,243,106,137,-358,-608,250
1049,317,95,222,-410,-641,231
1050,196,28,168,-679,-641,-38
1051,-264,-156,-108,-720,-545,-175
1052,-566,-476,-90,-626,-233,-393
1053,-614,-745,131,-722,-59,-663
1054,-741,-903,162,-571,19,-590
1055,-687,-746,59,-269,154,-423
1056,-399,-300,-99,-207,189,-396
1057,-236,-161,-75,-154,201,-355
1058,-37,-106,69,18,258,-240
1059,211,377,-166,357,297,60
1060,325,620,-295,643,344,299
1061,534,353,181,446,280,166
1062,681,237,444,272,114,158
1063,488,373,115,434,57,377
1064,311,484,-173,304,44,260
1065,362,453,-91,49,-132,181
1066,462,330,132,80,-337,417
1067,513,305,208,-21,-249,228
1068,517,327,190,-255,-145,-110
1069,462,290,172,-352,-534,182
1070,441,91,350,-486,-897,411
1071,612,-257,869,-576,-809,233
1072,576,-240,816,-509,-796,287
1073,-118,-95,-23,-470,-592,122
1074,-716,-515,-201,-457,43,-500
1075,-618,-733,115,-320,165,-485
1076,-472,-291,-181,6,76,-70
1077,-486,-162,-324,286,593,-307
1078,-385,-376,-9,255,818,-563
1079,-381,-360,-21,198,505,-307
1080,-404,-237,-167,348,513,-165
1081,-132,74,-206,450,727,-277
1082,258,524,-266,360,818,-458
1083,453,593,-140,167,674,-507
1084,431,386,45,117,250,-133
1085,477,272,205,205,160,45
1086,682,166,516,-4,347,-351
1087,634,129,505,-189,103,-292
1088,354,354,0,70,-209,279
1089,362,552,-190,66,-318,384
1090,453,403,50,-261,-510,249
1091,196,157,39,-334,-479,145
1092,-16,2,-18,-455,-341,-114
1093,40,-205,245,-516,-424,-92
1094,-83,-333,250,-264,-300,36
1095,-292,-355,63,-274,-18,-256
1096,-203,-525,322,-344,132,-476
1097,-275,-554,279,-96,282,-378
1098,-807,-304,-503,43,370,-327
1099,-980,-245,-735,207,601,-394
1100,-397,-259,-138,477,884,-407
1101,87,-61,148,446,669,-223
1102,43,115,-72,309,479,-170
1103,106,294,-188,254,533,-279
1104,400,515,-115,290,304,-14
1105,381,645,-264,362,225,137
1106,140,704,-564,143,167,-24
1107,31,464,-433,-2,-236,234
1108,40,59,-19,38,-228,266
1109,176,73,103,-451,-392,-59
1110,184,119,65,-801,-1174,373
1111,-156,-269,113,-449,-1058,609
1112,-402,-529,127,-600,-417,-183
1113,-561,-568,7,-1046,-503,-543
1114,-898,-761,-137,-636,-471,-165
1115,-847,-824,-23,-110,-109,-1
1116,-457,-653,196,-110,84,-194
1117,-491,-504,13,-147,420,-567
1118,-586,-250,-336,-61,608,-669
1119,-243,54,-297,204,465,-261
1120,-70,132,-202,433,490,-57
1121,-364,51,-415,239,521,-282
1122,-488,-106,-382,88,379,-291
1123,-85,-133,48,303,236,67
1124,355,215,140,495,145,350
1125,424,480,-56,557,162,395
1126,447,335,112,426,6,420
1127,576,215,361,16,-317,333
1128,431,200,231,-383,-330,-53
1129,163,51,112,-560,-382,-178
1130,205,-80,285,-411,-694,283
1131,242,-121,363,-198,-661,463
1132,-47,-249,202,-486,-492,6
1133,-381,-507,126,-816,-560,-256
1134,-529,-705,176,-581,-398,-183
1135,-368,-711,343,-371,-54,-317
1136,-46,-657,611,-334,105,-439
1137,-39,-453,414,-13,205,-218
1138,-135,-54,-81,269,277,-8
1139,69,111,-42,371,409,-38
1140,219,214,5,506,560,-54
1141,153,639,-486,511,352,159
1142,107,773,-666,491,193,298
1143,157,464,-307,352,313,39
1144,372,385,-13,-140,-36,-104
1145,439,509,-70,-331,-510,179
1146,141,532,-391,-239,-543,304
1147,101,369,-268,-589,-826,237
1148,398,-14,412,-846,-1098,252
1149,334,-251,585,-644,-813,169
1150,-52,-280,228,-504,-769,265
1151,-300,-429,129,-363,-827,464
1152,-284,-491,207,-287,-313,26
1153,-153,-471,318,-448,7,-455
1154,-264,-637,373,-469,-237,-232
1155,-493,-637,144,-433,-348,-85
1156,-407,-406,-1,-333,-106,-227
1157,-200,-287,87,148,252,-104
1158,-80,-150,70,464,505,-41
1159,2,21,-19,416,574,-158
1160,-68,131,-199,490,544,-54
1161,-25,439,-464,448,393,55
1162,267,771,-504,199,82,117
1163,303,667,-364,133,-245,378
1164,104,346,-242,125,-265,390
1165,60,235,-175,49,0,49
1166,160,264,-104,-144,-175,31
1167,346,199,147,-452,-719,267
1168,390,77,313,-437,-618,181
1169,145,2,143,-360,-248,-112
1170,-76,-164,88,-676,-430,-246
1171,-256,-409,153,-659,-492,-167
1172,-482,-474,-8,-299,-146,-153
1173,-429,-557,128,-313,44,-357
1174,-149,-697,548,-79,202,-281
1175,-35,-262,227,519,355,164
1176,-77,392,-469,574,281,293
1177,-94,362,-456,546,255,291
1178,-13,287,-300,818,267,551
1179,74,633,-559,653,250,403
1180,-2,570,-572,232,368,-136
1181,25,252,-227,49,181,-132
1182,402,329,73,-66,-278,212
1183,534,358,176,-199,-222,23
1184,217,130,87,-459,-115,-344
1185,263,5,258,-546,-557,11
1186,615,24,591,-185,-711,526
1187,399,106,293,-230,-477,247
1188,-219,-67,-152,-668,-515,-153
1189,-516,-556,40,-438,-399,-39
1190,-451,-648,197,-22,51,-73
1191,-441,-366,-75,-87,245,-332
1192,-603,-344,-259,-24,163,-187
1193,-506,-205,-301,278,33,245
1194,-75,301,-376,461,18,443
1195,77,610,-533,565,199,366
1196,-94,708,-802,592,360,232
1197,-74,699,-773,561,491,70
1198,173,380,-207,424,490,-66
1199,366,140,226,222,178,44
1200,293,290,3,301,39,262
1201,120,478,-358,288,10,278
1202,198,376,-178,-282,-457,175
1203,307,-191,498,-734,-699,-35
1204,175,-786,961,-788,-404,-384
1205,-101,-687,586,-829,-455,-374
1206,-474,-358,-116,-607,-642,35
1207,-468,-379,-89,-165,-320,155
1208,-89,-370,281,38,37,1
1209,-355,-394,39,60,200,-140
1210,-686,-592,-94,-82,307,-389
1211,49,-446,495,-210,174,-384
1212,540,-22,562,144,100,44
1213,27,368,-341,627,340,287
1214,-188,699,-887,578,452,126
1215,-29,537,-566,108,290,-182
1216,-82,-1,-81,-141,108,-249
1217,19,-137,156,178,112,66
1218,204,104,100,444,194,250
1219,283,329,-46,111,-126,237
1220,389,365,24,-258,-544,286
1221,181,42,139,-336,-435,99
1222,-123,-301,178,-335,-331,-4
1223,-31,-356,325,-206,-467,261
1224,-101,-371,270,-266,-377,111
1225,-491,-415,-76,-633,-384,-249
1226,-694,-505,-189,-524,-461,-63
1227,-738,-564,-174,43,-129,172
1228,-555,-190,-365,360,137,223
1229,-223,268,-491,560,232,328
1230,-176,315,-491,688,506,182
1231,-44,411,-455,542,546,-4
1232,314,643,-329,545,450,95
1233,363,651,-288,635,550,85
1234,373,661,-288,327,304,23
1235,531,616,-85,50,-179,229
1236,416,284,132,111,-266,377
1237,196,102,94,31,-160,191
1238,-38,41,-79,-309,-89,-220
1239,-405,-365,-40,-549,-152,-397
1240,-464,-689,225,-404,-449,45
1241,-260,-547,287,-92,-478,386
1242,-338,-462,124,-196,-239,43
1243,-625,-604,-21,-354,-223,-131
1244,-761,-564,-197,81,56,25
1245,-603,-351,-252,394,645,-251
1246,-399,-274,-125,291,709,-418
1247,-409,-301,-108,534,543,-9
1248,-305,-132,-173,706,613,93
1249,3,154,-151,304,495,-191
1250,189,182,7,125,252,-127
1251,367,225,142,215,85,130
1252,524,550,-26,-67,-148,81
1253,520,461,59,-460,-322,-138
1254,606,-46,652,-505,-530,25
1255,534,-16,550,-247,-732,485
1256,65,271,-206,-94,-574,480
1257,-148,106,-254,-282,-441,159
1258,-45,-127,82,-338,-514,176
1259,-293,-290,-3,-98,-347,249
1260,-770,-487,-283,37,-147,184
1261,-873,-313,-560,168,14,154
1262,-540,-21,-519,291,393,-102
1263,-292,-124,-168,181,553,-372
1264,-343,-232,-111,317,530,-213
1265,-112,-23,-89,711,772,-61
1266,405,228,177,593,806,-213
1267,409,285,124,161,364,-203
1268,153,182,-29,97,-41,138
1269,330,170,160,245,-36,281
1270,436,261,175,230,301,-71
1271,120,164,-44,-34,289,-323
1272,5,-100,105,-388,-245,-143
1273,123,-343,466,-469,-378,-91
1274,-50,-480,430,-282,-96,-186
1275,-356,-457,101,-167,-93,-74
1276,-397,-394,-3,-210,-58,-152
1277,-193,-317,124,-316,50,-366
1278,9,-75,84,-242,-144,-98
1279,-55,126,-181,145,-37,182
1280,-248,98,-346,364,401,-37
1281,-205,113,-318,242,297,-55
1282,-2,238,-240,282,12,270
1283,314,297,17,348,56,292
1284,684,371,313,150,-20,170
1285,571,361,210,104,-22,126
1286,217,108,109,103,208,-105
1287,269,-2,271,-277,56,-333
1288,105,62,43,-640,-233,-407
1289,-467,-268,-199,-680,-272,-408
1290,-553,-716,163,-469,-359,-110
1291,-343,-634,291,-120,-208,88
1292,-331,-425,94,-114,183,-297
1293,-268,-534,266,-204,165,-369
1294,-291,-532,241,188,199,-11
1295,-299,-229,-70,183,603,-420
1296,111,-67,178,-245,480,-725
1297,410,-50,460,318,64,254
1298,278,292,-14,1013,238,775
1299,240,697,-457,516,421,95
1300,406,591,-185,54,130,-76
1301,522,431,91,140,-137,277
1302,446,554,-108,8,-206,214
1303,230,338,-108,-108,-165,57
1304,190,-111,301,-242,-239,-3
1305,197,-206,403,-504,-486,-18
1306,-115,-191,76,-342,-345,3
1307,-422,-227,-195,-237,-12,-225
1308,-509,-257,-252,-429,-22,-407
1309,-618,-419,-199,-212,181,-393
1310,-657,-483,-174,-97,495,-592
1311,-588,-434,-154,-241,376,-617
1312,-399,-501,102,244,510,-266
1313,229,-362,591,644,795,-151
1314,885,41,844,297,458,-161
1315,879,456,423,107,125,-18
1316,664,796,-132,204,29,175
1317,739,761,-22,332,-201,533
1318,626,590,36,527,-49,576
1319,125,587,-462,155,162,-7
1320,-135,169,-304,-475,-226,-249
1321,13,-382,395,-406,-374,-32
1322,-26,-339,313,-315,-135,-180
1323,-277,-381,104,-500,-185,-315
1324,-387,-735,348,-150,-8,-142
1325,-562,-640,78,192,526,-334
1326,-682,-257,-425,113,662,-549
1327,-349,-10,-339,317,570,-253
1328,168,139,29,418,593,-175
1329,608,163,445,166,491,-325
1330,718,340,378,299,306,-7
1331,249,697,-448,366,167,199
1332,-44,579,-623,20,-28,48
1333,234,84,150,1,-266,267
1334,312,-72,384,-58,-525,467
1335,107,-44,151,-492,-664,172
1336,-39,-224,185,-544,-495,-49
1337,-293,-450,157,-366,-399,33
1338,-491,-652,161,-262,-515,253
1339,-429,-706,277,-13,-243,230
1340,-357,-378,21,-50,230,-280
1341,-341,-119,-222,-147,342,-489
1342,-245,-224,-21,229,452,-223
1343,-60,-137,77,373,592,-219
1344,129,146,-17,407,573,-166
1345,284,205,79,878,737,141
1346,470,360,110,770,603,167
1347,574,568,6,25,-45,70
1348,528,326,202,-230,-260,30
1349,481,68,413,-306,-272,-34
1350,268,-4,272,-576,-506,-70
1351,-178,-463,285,-696,-375,-321
1352,-363,-845,482,-889,-404,-485
1353,-241,-573,332,-865,-813,-52
1354,-198,-315,117,-176,-431,255
1355,-183,-290,107,298,273,25
1356,-193,-163,-30,221,328,-107
1357,-268,-150,-118,357,445,-88
1358,-45,-137,92,535,633,-98
1359,326,204,122,311,292,19
1360,301,477,-176,12,-45,57
1361,129,443,-314,-165,-187,22
1362,176,400,-224,-165,-399,234
1363,286,308,-22,-39,-448,409
1364,397,66,331,-172,-511,339
1365,320,31,289,-365,-670,305
1366,-190,199,-389,-318,-528,210
1367,-694,-20,-674,-528,-434,-94
1368,-815,-681,-134,-861,-503,-358
1369,-730,-1045,315,-679,-186,-493
1370,-400,-671,271,-380,109,-489
1371,-1,-110,109,-146,101,-247
1372,8,37,-29,432,399,33
1373,9,195,-186,743,686,57
1374,326,635,-309,376,471,-95
1375,479,653,-174,60,264,-204
1376,541,293,248,-79,70,-149
1377,733,328,405,-165,-392,227
1378,705,566,139,58,-605,663
1379,612,592,20,31,-462,493
1380,545,477,68,-448,-392,-56
1381,61,76,-15,-527,-290,-237
1382,-467,-438,-29,-325,-205,-120
1383,-518,-599,81,-281,-319,38
1384,-433,-522,89,15,-107,122
1385,-474,-373,-101,384,355,29
1386,-539,-149,-390,480,367,113
1387,-464,2,-466,563,401,162
1388,-73,136,-209,489,725,-236
1389,362,319,43,275,556,-281
1390,382,443,-61,308,92,216
1391,116,499,-383,265,-48,313
1392,-14,339,-353,-36,-18,-18
1393,76,25,51,-269,-7,-262
1394,176,-6,182,-535,-327,-208
1395,142,-14,156,-739,-851,112
1396,-19,-428,409,-516,-880,364
1397,-370,-687,317,-286,-587,301
1398,-814,-609,-205,-423,-271,-152
1399,-854,-703,-151,-369,136,-505
1400,-421,-589,168,81,289,-208
1401,-170,-52,-118,262,340,-78
1402,-314,136,-450,106,529,-423
1403,-368,112,-480,153,429,-276
1404,-98,370,-468,184,244,-60
1405,243,346,-103,-97,238,-335
1406,379,57,322,-255,78,-333
1407,398,122,276,-173,-61,-112
1408,473,155,318,-139,-33,-106
1409,477,-72,549,-277,-158,-119
1410,324,-205,529,-511,-334,-177
1411,118,-437,555,-424,-281,-143
1412,-79,-621,542,-110,-97,-13
1413,-230,-395,165,-115,68,-183
1414,-317,-300,-17,19,297,-278
1415,-304,-338,34,509,499,10
1416,-218,34,-252,589,472,117
1417,-146,356,-502,460,456,4
1418,63,393,-330,536,405,131
1419,409,643,-234,313,-16,329
1420,524,922,-398,-42,-274,232
1421,475,854,-379,-90,-160,70
1422,521,558,-37,-237,-284,47
1423,332,76,256,-485,-322,-163
1424,-167,-420,253,-448,28,-476
1425,-393,-461,68,-311,47,-358
1426,-270,-163,-107,-134,-139,5
1427,-229,-134,-95,245,122,123
1428,-278,-204,-74,468,495,-27
1429,-238,28,-266,293,619,-326
1430,-63,184,-247,122,561,-439
1431,335,276,59,203,259,-56
1432,758,676,82,332,-17,349
1433,741,821,-80,302,47,255
1434,347,436,-89,58,108,-50
1435,166,81,85,-276,-50,-226
1436,316,-150,466,-519,-308,-211
1437,308,-306,614,-586,-640,54
1438,-4,-364,360,-462,-689,227
1439,-334,-522,188,-386,-420,34
1440,-599,-562,-37,-394,-382,-12
1441,-652,-345,-307,-39,-208,169
1442,-390,-139,-251,411,431,-20
1443,-327,107,-434,388,646,-258
1444,-528,235,-763,445,522,-77
1445,-274,90,-364,761,778,-17
1446,311,244,67,593,684,-91
1447,546,587,-41,146,18,128
1448,469,340,129,-126,-250,124
1449,327,-172,499,-334,-249,-85
1450,229,-194,423,-196,-393,197
1451,192,83,109,2,-398,400
1452,-8,3,-11,-546,-508,-38
1453,-292,-582,290,-1040,-708,-332
1454,-378,-993,615,-534,-451,-83
1455,-458,-672,214,90,-121,211
1456,-568,-107,-461,291,37,254
1457,-271,164,-435,628,390,238
1458,244,361,-117,860,544,316
1459,365,550,-185,658,383,275
1460,356,562,-206,558,340,218
1461,588,625,-37,531,103,428
1462,653,718,-65,284,-181,465
1463,505,527,-22,41,-54,95
1464,446,281,165,-422,-295,-127
1465,345,139,206,-924,-912,-12
1466,212,-61,273,-591,-740,149
1467,47,-82,129,-50,-120,70
1468,-364,-1,-363,-183,134,-317
1469,-677,-220,-457,-139,331,-470
1470,-478,-318,-160,289,420,-131
1471,-20,-19,-1,325,247,78
1472,303,210,93,383,280,103
1473,476,434,42,709,407,302
1474,653,819,-166,532,288,244
1475,538,824,-286,88,124,-36
1476,-30,286,-316,-101,-88,-13
1477,-293,-189,-104,-478,-387,-91
1478,-81,-293,212,-752,-522,-230
1479,-82,-307,225,-351,-497,146
1480,-159,-312,153,-27,-350,323
1481,-82,-192,110,-2,42,-44
1482,-92,-105,13,411,473,-62
1483,87,33,54,808,601,207
1484,347,383,-36,732,590,142
1485,233,509,-276,630,694,-64
1486,224,368,-144,532,637,-105
1487,429,425,4,330,389,-59
1488,297,406,-109,73,213,-140
1489,175,99,76,-538,-238,-300
1490,229,-4,233,-1039,-882,-157
1491,-108,29,-137,-719,-854,135
1492,-423,-183,-240,-320,-385,65
1493,-227,-357,130,-448,-280,-168
1494,-194,-367,173,-496,-376,-120
1495,-387,-482,95,-224,-393,169
1496,-258,-491,233,93,-244,337
1497,-106,-209,103,244,224,20
1498,-49,9,-58,117,533,-416
1499,267,122,145,86,344,-258
1500,590,335,255,255,128,127
1501,684,486,198,119,-125,244
1502,632,431,201,-47,-541,494
1503,416,207,209,92,-546,638
1504,244,-7,251,-130,-329,199
1505,93,-44,137,-641,-450,-191
1506,-301,-254,-47,-665,-422,-243
1507,-519,-597,78,-396,-162,-234
1508,-368,-371,3,-82,-70,-12
1509,-319,112,-431,370,276,94
1510,-177,243,-420,484,643,-159
1511,215,445,-230,280,316,-36
1512,299,644,-345,409,22,387
1513,290,403,-113,478,125,353
1514,579,288,291,-85,-217,132
1515,498,410,88,-596,-721,125
1516,-25,141,-166,-529,-680,151
1517,-151,-175,24,-382,-521,139
1518,6,-120,126,-419,-445,26
1519,-46,-115,69,-442,-295,-147
1520,-105,-160,55,-400,-364,-36
1521,-223,-116,-107,-112,-346,234
1522,-445,-200,-245,470,259,211
1523,-155,6,-161,765,665,100
1524,336,573,-237,660,374,286
1525,233,639,-406,674,273,401
1526,235,503,-268,532,473,59
1527,683,803,-120,-162,248,-410
1528,624,667,-43,-698,-90,-608
1529,323,47,276,-573,-150,-423
1530,391,40,351,-257,-318,61
1531,152,163,-11,-152,-545,393
1532,-340,-261,-79,-262,-525,263
1533,-448,-549,101,-345,-292,-53
1534,-447,-548,101,-143,104,-247
1535,-274,-376,102,107,359,-252
1536,205,244,-39,186,239,-53
1537,314,660,-346,381,149,232
1538,211,515,-304,583,207,376
1539,512,570,-58,364,74,290
1540,703,632,71,-3,-100,97
1541,468,214,254,-221,-210,-11
1542,257,-7,264,-493,-506,13
1543,-14,171,-185,-621,-694,73
1544,-429,119,-548,-391,-523,132
1545,-485,-277,-208,-205,-335,130
1546,-262,-607,345,-130,-56,-74
1547,-292,-518,226,93,351,-258
1548,-367,-182,-185,244,361,-117
1549,-123,-12,-111,262,201,61
1550,148,126,22,352,396,-44
1551,256,378,-122,247,491,-244
1552,314,433,-119,-24,227,-251
1553,236,286,-50,-94,5,-99
1554,40,160,-120,-310,-294,-16
1555,-146,-51,-95,-596,-694,98
1556,-351,-287,-64,-368,-562,194
1557,-447,-318,-129,-283,-86,-197
1558,-382,-369,-13,-594,11,-605
1559,-382,-470,88,-363,-7,-356
1560,-391,-238,-153,16,134,-118
1561,-302,41,-343,-34,211,-245
1562,-231,-30,-201,147,424,-277
1563,74,-13,87,333,542,-209
1564,624,354,270,192,108,84
1565,661,675,-14,383,-117,500
1566,206,644,-438,422,91,331
1567,-9,313,-322,-322,-202,-120
1568,-136,-105,-31,-785,-636,-149
1569,-323,-413,90,-557,-504,-53
1570,-293,-385,92,-423,-390,-33
1571,-307,-71,-236,-242,-292,50
1572,-321,114,-435,202,176,26
1573,-162,125,-287,270,369,-99
1574,-217,75,-292,162,225,-63
1575,-103,-57,-46,487,329,158
1576,523,105,418,569,358,211
1577,821,526,295,1,61,-60
1578,613,514,99,-349,-227,-122
1579,359,140,219,-391,-478,87
1580,93,-61,154,-610,-642,32
1581,-38,-142,104,-496,-552,56
1582,-149,-231,82,32,-307,339
1583,-429,-215,-214,196,48,148
1584,-385,-129,-256,156,430,-274
1585,-17,-127,110,277,586,-309
1586,93,-169,262,172,489,-317
1587,114,-101,215,88,329,-241
1588,400,152,248,323,189,134
1589,674,561,113,86,-107,193
1590,553,691,-138,-607,-577,-30
1591,189,170,19,-719,-790,71
1592,2,-315,317,-367,-624,257
1593,-227,-243,16,-155,-380,225
1594,-708,-267,-441,23,-90,113
1595,-763,-514,-249,22,195,-173
1596,-402,-452,50,-232,269,-501
1597,-290,-205,-85,-129,154,-283
1598,-78,112,-190,310,6,304
1599,309,452,-143,511,119,392
1600,408,468,-60,499,478,21
1601,676,527,149,348,369,-21
1602,971,862,109,43,-210,253
1603,538,739,-201,-81,-357,276
1604,158,338,-180,-174,-201,27
1605,306,293,13,-484,-327,-157
