sample_idx,baseband_i,baseband_q
1845,1,-536
1846,-230,-1703
1847,-100,-2086
1848,508,-986
1849,729,-409
1850,347,-471
1851,2,-78
1852,-350,121
1853,-450,-38
1854,-24,-140
1855,160,-227
1856,253,120
1857,669,667
1858,534,500
1859,169,-2
1860,376,55
1861,228,456
1862,-451,453
1863,-834,88
1864,-844,-8
1865,-256,52
1866,594,-1
1867,663,137
1868,322,64
1869,45,-496
1870,-428,-521
1871,-401,-53
1872,140,-212
1873,31,-591
1874,-237,-407
1875,113,-87
1876,383,87
1877,570,344
1878,814,578
1879,538,454
1880,420,-43
1881,683,-256
1882,106,-19
1883,-707,-472
1884,-621,-1480
1885,-393,-1291
1886,-470,-235
1887,-540,76
1888,-488,-81
1889,-221,51
1890,-98,88
1891,-144,-250
1892,-1,-242
1893,-25,533
1894,23,834
1895,548,186
1896,752,178
1897,488,823
1898,371,559
1899,584,-337
1900,1014,-686
1901,923,-293
1902,401,40
1903,556,-449
1904,710,-754
1905,-11,-2
1906,-369,556
1907,229,289
1908,569,-129
1909,70,-204
1910,-435,353
1911,-359,611
1912,33,-12
1913,510,1
1914,583,645
1915,89,265
1916,8,-628
1917,178,-678
1918,-256,-33
1919,-288,339
1920,505,35
1921,942,-13
1922,1000,540
1923,971,249
1924,321,-771
1925,-484,-546
1926,-497,382
1927,-10,232
1928,361,-96
1929,471,149
1930,129,82
1931,-347,180
1932,-190,518
1933,332,-180
1934,562,-982
1935,550,-394
1936,175,619
1937,-459,639
1938,-607,-253
1939,-359,-776
1940,-169,-530
1941,-70,-551
1942,-371,-549
1943,-587,157
1944,165,403
1945,922,-347
1946,670,-991
1947,207,-778
1948,127,-213
1949,12,-218
1950,-204,-211
1951,-12,469
1952,313,680
1953,85,248
1954,26,-54
1955,511,-284
1956,468,267
1957,236,1131
1958,576,56
1959,686,-1722
1960,467,-1429
1961,241,-325
1962,-239,-136
1963,-394,3
1964,-279,323
1965,-726,252
1966,-1020,229
1967,-571,531
1968,66,696
1969,598,481
1970,479,198
1971,-308,190
1972,-644,106
1973,-378,-238
1974,-63,-267
1975,113,-151
1976,-44,-227
1977,-89,111
1978,322,563
1979,477,250
1980,164,-397
1981,-171,-637
1982,-215,-327
1983,50,178
1984,-111,270
1985,-569,46
1986,30,-122
1987,986,-208
1988,699,-25
1989,235,48
1990,737,-384
1991,1121,-298
1992,947,432
1993,839,460
1994,531,143
1995,98,144
1996,222,-485
1997,105,-1170
1998,-692,-721
1999,-835,-446
2000,-405,-667
2001,-324,7
2002,-96,478
2003,-125,-298
2004,-1015,-613
2005,-1283,123
2006,-533,773
2007,-8,834
2008,273,567
2009,387,616
2010,-45,470
2011,-403,-563
2012,-213,-884
2013,24,-242
2014,-140,-625
2015,-484,-1249
2016,-488,-646
2017,-287,-177
2018,-443,-510
2019,-809,-661
2020,-666,-332
2021,-70,280
2022,-150,579
2023,-986,39
2024,-1187,-462
2025,-553,-272
2026,-47,-34
2027,1,120
2028,-405,34
2029,-828,-570
2030,-635,-456
2031,-232,347
2032,-140,14
2033,-73,-710
2034,-68,-478
2035,-423,-229
2036,-710,-87
2037,-502,390
2038,-126,497
2039,177,350
2040,520,390
2041,527,208
2042,-133,-7
2043,-562,-104
2044,-26,-548
2045,474,-624
2046,249,199
2047,65,717
2048,161,669
2049,113,813
2050,-42,877
2051,-102,689
2052,-146,443
2053,-406,283
2054,-490,618
2055,87,722
2056,583,-38
2057,630,-304
2058,843,184
2059,811,73
2060,310,-283
2061,127,157
2062,60,737
2063,-50,407
2064,223,-503
2065,78,-882
2066,-639,-547
2067,-519,-128
2068,339,208
2069,610,249
2070,96,-204
2071,-369,-316
2072,-48,65
2073,479,-76
2074,429,-488
2075,473,-560
2076,550,-687
2077,-84,-673
2078,-367,-261
2079,108,-143
2080,40,-492
2081,-379,-552
2082,-323,-78
2083,-327,44
2084,-680,-473
2085,-550,-675
2086,315,-564
2087,589,-636
2088,-120,-392
2089,-196,73
2090,221,186
2091,-219,241
2092,-240,300
2093,797,103
2094,822,45
2095,-30,248
2096,29,62
2097,196,-340
2098,-208,-151
2099,5,5
2100,412,-362
2101,-199,-67
2102,-1066,636
2103,-1171,266
2104,-664,-482
2105,-129,-663
2106,68,-998
2107,316,-1466
2108,798,-1180
2109,692,-364
2110,-183,-5
2111,-800,-180
2112,-685,-49
2113,-305,248
2114,204,-117
2115,850,-470
2116,945,-113
2117,299,70
2118,-138,-12
2119,66,162
2120,224,53
2121,-121,-136
2122,-349,30
2123,80,-102
2124,233,-167
2125,-489,70
2126,-681,-364
2127,137,-754
2128,365,-487
2129,-69,-721
2130,179,-907
2131,638,-172
2132,291,310
2133,-316,229
2134,-333,105
2135,127,-248
2136,262,-401
2137,-154,-69
2138,-399,9
2139,-236,-124
2140,-104,160
2141,-106,337
2142,23,-62
2143,373,-6
2144,603,576
2145,628,246
2146,689,-216
2147,495,417
2148,46,347
2149,-67,-787
2150,-108,-800
2151,-398,29
2152,-119,213
2153,561,-63
2154,73,-197
2155,-979,-79
2156,-677,-265
2157,23,-567
2158,-332,-25
2159,-719,401
2160,-445,9
2161,-81,61
2162,26,271
2163,-106,-53
2164,29,-31
2165,581,11
2166,669,-750
2167,-261,-1330
2168,-1235,-716
2169,-841,376
2170,298,470
2171,579,-272
2172,267,-387
2173,-2,-22
2174,-106,-93
2175,567,-160
2176,1242,140
2177,671,204
2178,-4,-186
2179,237,-448
2180,495,-341
2181,390,-394
2182,349,-716
2183,80,-817
2184,-496,-650
2185,-298,-517
2186,595,-426
2187,558,-239
2188,-167,-266
2189,-308,-693
2190,-351,-761
2191,-619,-270
2192,-598,-138
2193,-528,-297
2194,-542,-103
2195,-243,-261
2196,363,-1137
2197,544,-1223
2198,-174,-29
2199,-599,620
2200,-173,186
2201,-322,79
2202,-714,446
2203,-123,460
2204,311,247
2205,185,193
2206,313,116
2207,-61,-245
2208,-720,-690
2209,-415,-710
2210,-136,-85
2211,-556,598
2212,-595,672
2213,-405,674
2214,-304,916
2215,339,585
2216,942,209
2217,850,737
2218,691,960
2219,549,182
2220,274,-279
2221,225,21
2222,-44,365
2223,-847,490
2224,-1239,348
2225,-722,92
2226,79,80
2227,530,131
2228,555,161
2229,313,279
2230,-106,-67
2231,-344,-651
2232,-246,-545
2233,-141,-247
2234,167,-182
2235,662,107
2236,671,186
2237,379,181
2238,150,798
2239,-95,955
2240,19,58
2241,274,-455
2242,18,-182
2243,-263,-53
2244,-70,-224
2245,381,-252
2246,670,126
2247,262,756
2248,-322,814
2249,-267,77
2250,-264,-167
2251,-319,366
2252,476,246
2253,1000,-74
2254,438,648
2255,264,868
2256,497,-106
2257,67,-247
2258,-64,398
2259,428,335
2260,178,26
2261,-280,-208
2262,203,-730
2263,462,-912
2264,-342,-703
2265,-960,-705
2266,-532,-414
2267,-76,209
2268,-552,150
2269,-584,-479
2270,790,-796
2271,1350,-477
2272,319,242
2273,11,516
2274,622,137
2275,658,113
2276,315,547
2277,-66,569
2278,-545,156
2279,-530,-128
2280,-227,-191
2281,-490,-317
2282,-838,-556
2283,-587,-818
2284,-324,-940
2285,-377,-471
2286,-249,253
2287,22,498
2288,-99,627
2289,-633,716
2290,-944,380
2291,-600,18
2292,117,-216
2293,524,-218
2294,180,230
2295,-208,371
2296,21,145
2297,-30,418
2298,-330,812
2299,-41,689
2300,-129,385
2301,-481,152
2302,32,170
2303,208,719
2304,63,976
2305,937,12
2306,1319,-654
2307,612,266
2308,454,810
2309,346,187
2310,-342,75
2311,-513,204
2312,-106,-36
2313,348,215
2314,507,465
2315,26,347
2316,-210,748
2317,10,936
2318,-448,23
2319,-803,-812
2320,-377,-614
2321,-251,1
2322,342,142
2323,1479,-183
2324,867,-393
2325,-346,-326
2326,33,-48
2327,372,263
2328,90,230
2329,255,148
2330,-73,228
2331,-842,-418
2332,-565,-1430
2333,55,-879
2334,-304,500
2335,-1196,292
2336,-1664,-498
2337,-1329,-149
2338,-403,118
2339,261,-78
2340,141,94
2341,218,-34
2342,1045,-515
2343,1327,-508
2344,635,-175
2345,-109,143
2346,-644,-16
2347,-765,-713
2348,-232,-905
2349,490,-500
2350,789,-170
2351,252,244
2352,-421,713
2353,-163,1011
2354,97,1118
2355,-441,733
2356,-536,200
2357,94,73
2358,335,-222
2359,42,-652
2360,-309,-205
2361,-516,455
2362,-402,270
2363,-126,254
2364,-121,726
2365,-302,370
2366,-362,-344
2367,-341,-72
2368,-225,436
2369,-8,289
2370,178,298
2371,429,576
2372,648,58
2373,595,-529
2374,352,115
2375,-19,686
2376,-122,27
2377,379,-574
2378,759,-205
2379,737,462
2380,733,481
2381,418,-271
2382,-117,-859
2383,-365,-698
2384,-620,-276
2385,-422,-159
2386,414,-172
2387,229,127
2388,-677,394
2389,-353,103
2390,319,-338
2391,285,-281
2392,296,-4
2393,-52,-403
2394,-470,-1234
2395,170,-1404
2396,458,-1159
2397,103,-1070
2398,593,-781
2399,572,-418
2400,-479,-64
2401,-570,619
2402,-78,823
2403,60,-58
2404,128,-831
2405,-287,-614
2406,-518,-60
2407,218,-83
2408,517,-813
2409,-149,-1196
2410,-704,-710
2411,-1000,-598
2412,-1224,-736
2413,-944,249
2414,-237,1009
2415,122,238
2416,57,-518
2417,108,-519
2418,287,-187
2419,293,350
2420,-62,288
2421,-521,-234
2422,-508,-75
2423,-126,281
2424,180,131
2425,246,-110
2426,145,-321
2427,400,-513
2428,801,-474
2429,625,-285
2430,442,-2
2431,531,401
2432,201,538
2433,-144,274
2434,18,350
2435,106,657
2436,-290,95
2437,-936,-506
2438,-1185,118
2439,-742,704
2440,-315,320
2441,-300,-260
2442,-194,-636
2443,44,-450
2444,155,242
2445,457,449
2446,782,245
2447,318,282
2448,-659,473
2449,-886,717
2450,96,697
2451,946,252
2452,343,-40
2453,-407,-84
2454,-54,-196
2455,111,-573
2456,-271,-1048
2457,-382,-835
2458,-375,-550
2459,-6,-1279
2460,657,-1390
2461,744,-112
2462,392,366
2463,38,28
2464,148,525
2465,1011,667
2466,1685,-480
2467,1506,-805
2468,669,-26
2469,0,-311
2470,416,-926
2471,627,-233
2472,-312,359
2473,-508,230
2474,358,606
2475,776,945
2476,813,281
2477,918,-582
2478,890,-777
2479,405,-500
2480,-300,-185
2481,-270,116
2482,-49,386
2483,-622,634
2484,-715,916
2485,212,715
2486,651,-165
2487,249,-702
2488,-145,-392
2489,48,89
2490,776,204
2491,1049,-144
2492,554,-521
2493,442,-282
2494,889,214
2495,723,325
2496,108,310
2497,200,381
2498,500,294
2499,177,209
2500,206,404
2501,608,620
2502,-101,490
2503,-952,56
2504,-705,-213
2505,-1124,121
2506,-1926,665
2507,-685,643
2508,1003,310
2509,1066,259
2510,984,152
2511,928,-211
2512,23,-295
2513,-387,22
2514,59,347
2515,263,298
2516,288,-409
2517,84,-1147
2518,-446,-717
2519,-615,257
2520,-656,214
2521,-795,-302
2522,-422,-168
2523,-85,406
2524,-342,1021
2525,-394,1054
2526,36,372
2527,661,-46
2528,923,-280
2529,-171,-563
2530,-1440,-343
2531,-802,-447
2532,328,-1176
2533,141,-1293
2534,-343,-982
2535,-597,-674
2536,-742,-159
2537,-414,-95
2538,-401,-251
2539,-832,158
2540,-483,256
2541,32,-243
2542,-313,-221
2543,-372,229
2544,374,328
2545,529,148
2546,-99,-388
2547,-267,-1097
2548,-69,-740
2549,-63,449
2550,442,755
2551,1214,345
2552,967,165
2553,379,-102
2554,708,-331
2555,821,-106
2556,-22,259
2557,-262,642
2558,89,648
2559,-273,-22
2560,-258,-357
2561,637,-103
2562,429,-5
2563,-805,348
2564,-1004,941
2565,-143,728
2566,348,-105
2567,158,-743
2568,109,-732
2569,324,40
2570,232,596
2571,27,144
2572,-181,-464
2573,-520,-403
2574,-210,-128
2575,542,-138
2576,568,-65
2577,473,120
2578,821,-238
2579,507,-794
2580,-396,-811
2581,-671,-758
2582,-343,-753
2583,74,-182
2584,415,215
2585,500,-339
2586,486,-572
2587,296,48
2588,-326,87
2589,-375,-395
2590,628,-370
2591,1014,-488
2592,138,-1086
2593,-500,-1398
2594,-404,-1199
2595,-463,-409
2596,-630,515
2597,-211,383
2598,247,-524
2599,-104,-664
2600,-477,40
2601,-102,312
2602,88,45
2603,-324,92
2604,-209,168
2605,663,-392
2606,930,-1001
2607,102,-836
2608,-471,-377
2609,-386,-412
2610,-958,-314
2611,-1704,379
2612,-1023,722
2613,-21,580
2614,61,551
2615,430,590
2616,1150,989
2617,929,1643
2618,493,1389
2619,739,250
2620,631,-385
2621,-12,9
2622,-315,546
2623,-574,278
2624,-671,-446
2625,66,-569
2626,521,-228
2627,41,-283
2628,-137,-174
2629,96,664
2630,43,984
2631,90,459
2632,444,214
2633,625,118
2634,470,-180
2635,302,-307
2636,318,-408
2637,303,-395
2638,256,-10
2639,207,240
2640,-147,38
2641,-447,-363
2642,-235,-571
2643,-183,-439
2644,-652,-305
2645,-906,-336
2646,-654,-382
2647,-484,-281
2648,-656,215
2649,-587,912
2650,65,1040
2651,573,234
2652,287,-494
2653,-227,-92
2654,-187,384
2655,299,91
2656,721,376
2657,601,1248
2658,-111,1034
2659,-450,67
2660,14,-286
2661,152,27
2662,-325,450
2663,-353,580
2664,-9,373
2665,-137,139
2666,-340,146
2667,41,316
2668,463,44
2669,313,-560
2670,56,-508
2671,210,-298
2672,398,-670
2673,251,-648
2674,55,-289
2675,-30,-333
2676,-210,-54
2677,-641,351
2678,-1170,194
2679,-1051,180
2680,-32,262
2681,719,-55
2682,735,-250
2683,756,-86
2684,490,193
2685,-155,255
2686,-88,-18
2687,250,-212
2688,-16,-444
2689,-180,-853
2690,-319,-788
2691,-647,-327
2692,-276,-7
2693,13,134
2694,-506,-38
2695,-321,-130
2696,493,268
2697,637,292
2698,575,-243
2699,209,-310
2700,-838,-11
2701,-958,82
2702,-17,280
2703,264,316
2704,299,-285
2705,608,-632
2706,301,-384
2707,126,-348
2708,694,-80
2709,834,411
2710,683,-365
2711,997,-1278
2712,1018,-362
2713,441,421
2714,215,-608
2715,432,-1205
2716,198,-7
2717,-151,858
2718,74,67
2719,134,-443
2720,186,165
2721,853,31
2722,791,-598
2723,3,-248
2724,141,-50
2725,378,-397
2726,-195,131
2727,-426,729
2728,-140,-20
2729,276,-957
2730,662,-785
2731,193,-74
2732,-403,469
2733,-65,880
2734,-45,916
2735,-393,313
2736,-112,-315
2737,-81,-515
2738,-132,-605
2739,367,-433
2740,215,61
2741,-283,-6
2742,-159,-603
2743,-191,-537
2744,-169,235
2745,380,481
2746,610,-152
2747,434,-416
2748,38,165
2749,-486,260
2750,-351,-200
2751,204,107
2752,436,594
2753,584,90
2754,596,-427
2755,410,-174
2756,261,-139
2757,-196,-328
2758,-697,26
2759,-581,158
2760,-183,-36
2761,5,408
2762,-215,729
2763,-477,349
2764,-293,280
2765,-408,508
2766,-648,342
2767,247,-1
2768,1035,-128
2769,502,-137
2770,17,-92
2771,-59,338
2772,-332,884
2773,-347,768
2774,63,157
2775,530,-182
2776,743,214
2777,612,488
2778,316,-659
2779,-126,-1664
2780,-123,-785
2781,450,176
2782,84,213
2783,-783,62
2784,-373,-730
2785,201,-1266
2786,85,-237
2787,395,613
2788,622,234
2789,287,-66
2790,354,29
2791,481,132
2792,265,390
2793,458,772
2794,646,745
2795,174,-175
2796,-29,-1065
2797,646,-773
2798,1284,-227
2799,1030,-27
2800,336,673
2801,94,987
2802,269,-110
2803,305,-821
2804,-36,-170
2805,-469,4
2806,-146,-669
2807,670,-489
2808,524,151
2809,-213,-231
2810,-372,-727
2811,-484,-462
2812,-809,-196
2813,-704,179
2814,-113,660
2815,387,530
2816,211,665
2817,64,1338
2818,597,1028
2819,653,147
2820,123,66
2821,-141,32
2822,-498,-604
2823,-550,-914
2824,-115,-650
2825,-242,-573
2826,-565,-562
2827,-988,-262
2828,-1781,-351
2829,-1337,-725
2830,-168,-228
2831,-318,786
2832,-616,952
2833,-137,145
2834,275,-660
2835,984,-647
2836,1574,8
2837,881,397
2838,7,164
2839,289,-86
2840,1026,53
2841,1163,88
2842,589,-164
2843,-86,-168
2844,71,-78
2845,942,-360
2846,1093,-474
2847,448,15
2848,212,342
2849,180,11
2850,-41,-208
2851,-55,239
2852,34,774
2853,206,810
2854,131,372
2855,-665,-72
2856,-830,115
2857,170,450
2858,520,-367
2859,185,-1681
2860,519,-1571
2861,830,-358
2862,485,168
2863,422,-256
2864,314,-565
2865,-533,-443
2866,-541,-627
2867,649,-880
2868,728,-175
2869,-287,688
2870,-708,551
2871,-990,284
2872,-1208,436
2873,-267,230
2874,749,-260
2875,158,-224
2876,-817,356
2877,-186,717
2878,979,498
2879,474,248
2880,-815,388
2881,-872,679
2882,-239,816
2883,-44,495
2884,44,-299
2885,240,-786
2886,140,-522
2887,-247,-274
2888,-265,-321
2889,129,-83
2890,-42,6
2891,-412,-424
2892,141,-314
2893,569,377
2894,185,424
2895,208,-171
2896,407,-601
2897,-28,-415
2898,-412,159
2899,-483,85
2900,-617,-754
2901,-717,-1088
2902,-506,-311
2903,76,520
2904,536,169
2905,555,-156
2906,361,1033
2907,-119,1691
2908,-547,637
2909,-271,-2
2910,73,-11
2911,-368,-278
2912,-921,41
2913,-539,717
2914,182,792
2915,80,530
2916,-119,262
2917,248,117
2918,170,1
2919,-53,-352
2920,402,-469
2921,696,-22
2922,690,351
2923,695,107
2924,353,-517
2925,399,-741
2926,1003,-188
2927,764,202
2928,-56,-376
2929,-178,-782
2930,-21,-60
2931,-218,645
2932,-417,649
2933,-364,520
2934,58,46
2935,690,-601
2936,864,-473
2937,686,-282
2938,738,-784
2939,685,-626
2940,312,437
2941,228,590
2942,678,-111
2943,1025,-62
2944,709,313
2945,286,-84
2946,218,-574
2947,44,-494
2948,98,-272
2949,563,-80
2950,345,23
2951,-1,-255
2952,636,-524
2953,851,-278
2954,197,163
2955,144,524
2956,234,678
2957,-303,357
2958,-733,52
2959,-859,155
2960,-541,153
2961,132,92
2962,52,223
2963,-433,224
2964,-261,175
2965,-61,107
2966,-197,-139
2967,-164,-408
2968,-141,-868
2969,-520,-1127
2970,-1038,-662
2971,-615,-536
2972,826,-814
2973,1211,-171
2974,220,601
2975,33,594
2976,654,766
2977,857,775
2978,1018,-263
2979,816,-951
2980,-425,-346
2981,-1124,194
2982,-115,-23
2983,862,-101
2984,471,212
2985,-173,420
2986,-301,639
2987,-317,887
2988,-128,398
2989,297,-631
2990,505,-718
2991,185,247
2992,-537,640
2993,-702,27
2994,-213,-355
2995,-177,-207
2996,-261,-88
2997,-58,387
2998,-223,969
2999,-129,495
3000,407,-263
3001,231,-85
3002,-146,401
3003,59,807
3004,197,1069
3005,235,628
3006,309,260
3007,81,683
3008,55,601
3009,36,-301
3010,-899,-635
3011,-1317,-532
3012,-191,-874
3013,395,-930
3014,87,-276
3015,401,17
3016,579,-366
3017,118,-701
3018,-105,-667
3019,-324,-233
3020,-293,168
3021,388,-101
3022,320,-436
3023,-425,-155
3024,-18,161
3025,844,223
3026,775,204
3027,857,102
3028,1404,315
3029,1091,609
3030,439,323
3031,546,-21
3032,709,-302
3033,591,-851
3034,500,-720
3035,-77,59
3036,-713,221
3037,-234,189
3038,459,402
3039,53,124
3040,-601,-138
3041,-592,93
3042,-79,-118
3043,756,-466
3044,877,76
3045,-431,513
3046,-1165,-190
3047,133,-763
3048,1561,-341
3049,1471,-127
3050,512,-445
3051,-403,-325
3052,-911,-20
3053,-1002,-85
3054,-928,-32
3055,-823,281
3056,-632,376
3057,-153,114
3058,430,-89
3059,683,195
3060,914,605
3061,1033,731
3062,246,852
3063,-666,734
3064,-538,60
3065,-156,-345
3066,-368,-225
3067,-744,-415
3068,-741,-635
3069,-208,76
3070,401,997
3071,271,731
3072,-513,-82
3073,-950,-152
3074,-686,-43
3075,-80,-270
3076,596,-186
3077,673,8
3078,-51,-60
3079,-362,109
3080,-69,222
3081,-389,-244
3082,-1063,-283
3083,-1066,602
3084,-574,925
3085,21,150
3086,242,-362
3087,-341,69
3088,-687,790
3089,-247,758
3090,-131,-16
3091,-237,-126
3092,-139,488
3093,-463,730
3094,-580,828
3095,-111,850
3096,24,466
3097,62,293
3098,184,244
3099,201,-227
3100,669,-389
3101,882,91
3102,191,194
3103,-89,-171
3104,225,3
3105,-4,293
3106,-312,-155
3107,247,-375
3108,790,176
3109,176,546
3110,-652,465
3111,-347,224
3112,350,24
3113,261,195
3114,3,403
3115,263,151
3116,281,-156
3117,-97,-25
3118,-102,404
3119,-17,606
3120,-168,472
3121,-295,695
3122,-829,1019
3123,-1315,104
3124,-436,-1223
3125,720,-1096
3126,475,-448
3127,-109,-516
3128,54,-501
3129,385,-309
3130,682,-416
3131,687,-188
3132,175,513
3133,-27,608
3134,-7,-307
3135,-146,-1054
3136,326,-822
3137,747,-333
3138,87,63
3139,-556,563
3140,-341,606
3141,265,71
3142,459,-295
3143,-118,-188
3144,-448,98
3145,-23,35
3146,177,-438
3147,-2,-559
3148,138,-157
3149,490,206
3150,211,413
3151,-431,183
3152,157,-311
3153,1439,292
3154,1055,1212
3155,-487,402
3156,-877,-567
3157,-212,105
3158,252,774
3159,465,506
3160,358,-20
3161,10,-432
3162,639,-225
3163,1761,76
3164,1384,-394
3165,211,-749
3166,-253,-439
3167,-543,-131
3168,-815,-90
3169,-707,-323
3170,-562,-497
3171,-288,-159
3172,213,27
3173,544,-417
3174,753,-533
3175,818,-90
3176,469,-62
3177,122,-276
3178,244,19
3179,335,287
3180,-98,-44
3181,-482,-371
3182,-353,-262
3183,-178,-358
3184,-171,-669
3185,-87,-185
3186,101,405
3187,236,26
3188,140,70
3189,77,807
3190,268,609
3191,38,347
3192,-353,976
3193,240,713
3194,738,-335
3195,-151,-65
3196,-871,506
3197,-636,-76
3198,-690,32
3199,-541,862
3200,581,289
3201,1141,-10
3202,524,1308
3203,92,1404
3204,173,121
3205,179,-229
3206,356,-422
3207,883,-1029
3208,978,-745
3209,408,54
3210,-148,276
3211,-480,175
3212,-309,332
3213,512,461
3214,838,19
3215,316,-262
3216,-35,74
3217,-75,-21
3218,-68,-268
3219,10,435
3220,152,1288
3221,524,1276
3222,479,575
3223,-366,-176
3224,-405,-131
3225,651,636
3226,692,954
3227,-347,531
3228,-770,196
3229,-710,168
3230,-750,103
3231,-514,31
3232,-191,-16
3233,-30,14
3234,87,212
3235,-254,127
3236,-720,-188
3237,-217,-190
3238,597,-253
3239,260,-509
3240,-476,-264
3241,-116,321
3242,356,430
3243,-140,98
3244,12,80
3245,1002,141
3246,767,-552
3247,55,-1089
3248,375,-603
3249,542,-302
3250,177,-445
3251,44,-109
3252,-140,483
3253,-417,1124
3254,-591,1452
3255,-630,543
3256,-327,-479
3257,-159,97
3258,-223,1236
3259,19,1225
3260,-76,256
3261,-585,-619
3262,-259,-808
3263,419,-118
3264,92,978
3265,-675,1219
3266,-862,395
3267,-671,-194
3268,-333,101
3269,327,615
3270,750,420
3271,374,-227
3272,55,-207
3273,331,19
3274,75,-256
3275,-860,-173
3276,-779,-4
3277,340,-294
3278,653,144
3279,483,756
3280,1180,187
3281,1422,-45
3282,169,542
3283,-771,145
3284,-385,-464
3285,191,139
3286,329,406
3287,426,-285
3288,336,-381
3289,-153,-30
3290,-130,-145
3291,382,-19
3292,140,316
3293,-230,-211
3294,154,-801
3295,167,-444
3296,-528,-317
3297,-961,-691
3298,-717,-224
3299,50,582
3300,608,356
3301,642,-444
3302,895,-538
3303,1171,223
3304,613,553
3305,-24,1
3306,200,-212
3307,424,-14
3308,-52,-39
3309,-314,303
3310,356,678
3311,1200,145
3312,1033,-242
3313,159,317
3314,-11,519
3315,221,90
3316,-227,320
3317,-547,845
3318,-317,663
3319,-378,374
3320,-262,55
3321,363,-631
3322,524,-676
3323,134,19
3324,-157,409
3325,21,520
3326,268,516
3327,-333,156
3328,-872,-68
3329,-215,378
3330,230,841
3331,-69,437
3332,48,-237
3333,285,-401
3334,178,-593
3335,135,-815
3336,73,-555
3337,-201,-293
3338,-736,-34
3339,-1210,418
3340,-923,317
3341,-332,71
3342,-297,430
3343,-505,367
3344,-501,-125
3345,-72,147
3346,648,415
3347,824,2
3348,495,-1
3349,306,425
3350,79,495
3351,54,553
3352,441,842
3353,541,829
3354,417,459
3355,307,361
3356,92,568
3357,261,469
3358,395,284
3359,-101,447
3360,-179,646
3361,431,839
3362,709,755
3363,396,35
3364,3,-268
3365,225,64
3366,628,-106
3367,146,-277
3368,-413,103
3369,-258,151
3370,-343,-22
3371,-814,38
3372,-949,81
3373,-617,341
3374,-54,557
3375,177,144
3376,-177,-219
3377,-666,-267
3378,-737,-408
3379,-369,-274
3380,-397,-227
3381,-737,-746
3382,-354,-653
3383,57,161
3384,-94,383
3385,267,118
3386,716,-166
3387,364,-437
3388,111,-275
3389,-31,-53
3390,-611,-265
3391,-651,-285
3392,-65,-144
3393,101,-395
3394,95,-552
3395,215,-164
3396,193,326
3397,471,461
3398,839,415
3399,370,490
3400,-424,355
3401,-621,-118
3402,-448,-217
3403,-348,223
3404,-424,402
3405,-413,-11
3406,-72,-400
3407,34,-328
3408,-190,-124
3409,-94,-36
3410,-227,-60
3411,-836,-291
3412,-830,-547
3413,-471,-837
3414,-447,-1078
3415,-189,-278
3416,184,1277
3417,264,1726
3418,327,1087
3419,312,735
3420,111,657
3421,-201,483
3422,-408,568
3423,-231,814
3424,-130,845
3425,-263,783
3426,-33,414
3427,311,-427
3428,241,-663
3429,21,144
3430,29,475
3431,253,-370
3432,172,-1149
3433,-268,-1194
3434,-130,-898
3435,511,-236
3436,524,488
3437,222,206
3438,373,-697
3439,282,-650
3440,-260,-119
3441,-311,-647
3442,157,-1416
3443,409,-996
3444,155,-344
3445,-254,-414
3446,-167,-349
3447,238,78
3448,194,356
3449,-378,564
3450,-975,333
3451,-762,-387
3452,304,-553
3453,653,-282
3454,-16,-318
3455,-236,-193
3456,-180,73
3457,-435,-158
3458,-160,-392
3459,217,-251
3460,-138,-451
3461,-169,-1169
3462,378,-1454
3463,381,-725
3464,-215,319
3465,-749,789
3466,-732,590
3467,-162,253
3468,275,334
3469,165,339
3470,-256,-474
3471,-346,-1086
3472,164,-485
3473,394,425
3474,142,729
3475,85,523
3476,-40,221
3477,248,121
3478,1328,49
3479,1167,-49
3480,-169,-96
3481,-198,-436
3482,277,-750
3483,-332,-200
3484,-650,699
3485,120,679
3486,652,-69
3487,412,-446
3488,247,-471
3489,62,-327
3490,-439,317
3491,-265,396
3492,-78,-557
3493,-923,-568
3494,-801,476
3495,384,807
3496,183,720
3497,-316,532
3498,424,-303
3499,537,-738
3500,-264,-265
3501,64,-17
3502,926,-203
3503,492,-398
3504,-189,-387
3505,69,-23
3506,154,44
3507,-74,-369
3508,151,-242
3509,181,304
3510,198,344
3511,925,261
3512,689,384
3513,-966,52
3514,-1353,-608
3515,-293,-758
3516,226,-344
3517,547,48
3518,671,-51
3519,-156,-334
3520,-324,-232
3521,524,-242
3522,421,-518
3523,-246,-143
3524,-127,634
3525,50,1028
3526,-298,917
3527,-392,212
3528,67,-93
3529,411,387
3530,400,131
3531,407,-56
3532,475,1005
3533,436,976
3534,-43,-222
3535,-872,-165
3536,-728,-156
3537,492,-1126
3538,919,-636
3539,577,802
3540,845,614
3541,986,-98
3542,308,308
3543,-13,406
3544,212,-469
3545,10,-726
3546,-222,-147
3547,440,91
3548,1235,8
3549,810,10
3550,-234,-156
3551,-422,-85
3552,-124,449
3553,-141,9
3554,-64,-1247
3555,-27,-893
3556,-403,303
3557,-576,25
3558,-390,-285
3559,-24,409
3560,468,567
3561,280,346
3562,-291,208
3563,-37,-172
3564,-23,252
3565,-954,846
3566,-958,-385
3567,-77,-1664
3568,-128,-804
3569,-458,356
3570,-42,217
3571,104,-125
3572,-495,15
3573,-857,111
3574,-350,80
