sample_idx,baseband_i,baseband_q
1716,-1167,90
1717,-1050,136
1718,-977,104
1719,-717,13
1720,-568,88
1721,-405,71
1722,-265,60
1723,-184,7
1724,34,-62
1725,58,-3
1726,175,-69
1727,422,-33
1728,490,8
1729,666,-122
1730,787,-118
1731,935,-187
1732,1128,-228
1733,1111,-175
1734,1260,-234
1735,1424,-205
1736,1530,-222
1737,1695,-218
1738,1688,-142
1739,1785,-216
1740,1878,-203
1741,1909,-233
1742,2119,-304
1743,2185,-244
1744,2201,-309
1745,2190,-308
1746,2150,-264
1747,2310,-307
1748,2294,-269
1749,2251,-319
1750,2307,-322
1751,2212,-275
1752,2248,-320
1753,2233,-267
1754,2148,-326
1755,2180,-383
1756,2088,-318
1757,2046,-351
1758,1961,-271
1759,1832,-248
1760,1828,-299
1761,1673,-215
1762,1616,-241
1763,1547,-194
1764,1316,-125
1765,1301,-157
1766,1208,-100
1767,1091,-147
1768,1018,-115
1769,758,-25
1770,608,-99
1771,446,-81
1772,307,-70
1773,224,-17
1774,7,50
1775,-17,-8
1776,-134,59
1777,-382,22
1778,-450,-19
1779,-625,111
1780,-745,108
1781,-893,177
1782,-1086,217
1783,-1070,164
1784,-1219,223
1785,-1382,195
1786,-1489,212
1787,-1655,209
1788,-1647,133
1789,-1745,205
1790,-1837,193
1791,-1868,224
1792,-2078,293
1793,-2144,233
1794,-2160,300
1795,-2148,298
1796,-2109,253
1797,-2269,296
1798,-2254,259
1799,-2211,309
1800,-2266,312
1801,-2172,265
1802,-2207,310
1803,-2192,257
1804,-2107,316
1805,-2139,373
1806,-2047,308
1807,-2005,340
1808,-1920,260
1809,-1792,237
1810,-1787,288
1811,-1633,205
1812,-1575,230
1813,-1507,184
1814,-1276,116
1815,-1259,147
1816,-1167,90
1817,-1050,136
1818,-977,104
1819,-717,13
1820,-568,88
1821,-405,71
1822,-265,60
1823,-184,7
1824,34,-62
1825,58,-3
1826,175,-69
1827,422,-33
1828,490,8
1829,666,-122
1830,787,-118
1831,935,-187
1832,1128,-228
1833,1111,-175
1834,1260,-234
1835,1424,-205
1836,1530,-222
1837,1695,-218
1838,1688,-142
1839,1785,-216
1840,1878,-203
1841,1909,-233
1842,2119,-304
1843,2185,-244
1844,2201,-309
1845,2190,-308
1846,2150,-264
1847,2310,-307
1848,2294,-269
1849,2251,-319
1850,2307,-322
1851,2212,-275
1852,2248,-320
1853,2233,-267
1854,2148,-326
1855,2180,-383
1856,2088,-318
1857,2046,-351
1858,1961,-271
1859,1832,-248
1860,1828,-299
1861,1673,-215
1862,1616,-241
1863,1547,-194
1864,1316,-125
1865,1301,-157
1866,1208,-100
1867,1091,-147
1868,1018,-115
1869,758,-25
1870,608,-99
1871,446,-81
1872,307,-70
1873,224,-17
1874,7,50
1875,-17,-8
1876,-134,59
1877,-382,22
1878,-450,-19
1879,-625,111
1880,-745,108
1881,-893,177
1882,-1086,217
1883,-1070,164
1884,-1219,223
1885,-1382,195
1886,-1489,212
1887,-1655,209
1888,-1647,133
1889,-1745,205
1890,-1837,193
1891,-1868,224
1892,-2078,293
1893,-2144,233
1894,-2160,300
1895,-2148,298
1896,-2109,253
1897,-2269,296
1898,-2254,259
1899,-2211,309
1900,-2266,312
1901,-2172,265
1902,-2207,310
1903,-2192,257
1904,-2107,316
1905,-2139,373
1906,-2047,308
1907,-2005,340
1908,-1920,260
1909,-1792,237
1910,-1787,288
1911,-1633,205
1912,-1575,230
1913,-1507,184
1914,-1276,116
1915,-1259,147
1916,-1167,90
1917,-1050,136
1918,-977,104
1919,-717,13
1920,-568,88
1921,-405,71
1922,-265,60
1923,-184,7
1924,34,-62
1925,58,-3
1926,175,-69
1927,422,-33
1928,490,8
1929,666,-122
1930,787,-118
1931,935,-187
1932,1128,-228
1933,1111,-175
1934,1260,-234
1935,1424,-205
1936,1530,-222
1937,1695,-218
1938,1688,-142
1939,1785,-216
1940,1878,-203
1941,1909,-233
1942,2119,-304
1943,2185,-244
1944,2201,-309
1945,2190,-308
1946,2150,-264
1947,2310,-307
1948,2294,-269
1949,2251,-319
1950,2307,-322
1951,2212,-275
1952,2248,-320
1953,2233,-267
1954,2148,-326
1955,2180,-383
1956,2088,-318
1957,2046,-351
1958,1961,-271
1959,1832,-248
1960,1828,-299
1961,1673,-215
1962,1616,-241
1963,1547,-194
1964,1316,-125
1965,1301,-157
1966,1208,-100
1967,1091,-147
1968,1018,-115
1969,758,-25
1970,608,-99
1971,446,-81
1972,307,-70
1973,224,-17
1974,7,50
1975,-17,-8
1976,-134,59
1977,-382,22
1978,-450,-19
1979,-625,111
1980,-745,108
1981,-893,177
1982,-1086,217
1983,-1070,164
1984,-1219,223
1985,-1382,195
1986,-1489,212
1987,-1655,209
1988,-1647,133
1989,-1745,205
1990,-1837,193
1991,-1868,224
1992,-2078,293
1993,-2144,233
1994,-2160,300
1995,-2148,298
1996,-2109,253
1997,-2269,296
1998,-2254,259
1999,-2211,309
2000,-2266,312
2001,-2172,265
2002,-2207,310
2003,-2192,257
2004,-2107,316
2005,-2139,373
2006,-2047,308
2007,-2005,340
2008,-1920,260
2009,-1792,237
2010,-1787,288
2011,-1633,205
2012,-1575,230
2013,-1507,184
2014,-1276,116
2015,-1259,147
2016,-1167,90
2017,-1050,136
2018,-977,104
2019,-717,13
2020,-568,88
2021,-405,71
2022,-265,60
2023,-184,7
2024,34,-62
2025,58,-3
2026,175,-69
2027,422,-33
2028,490,8
2029,666,-122
2030,787,-118
2031,935,-187
2032,1128,-228
2033,1111,-175
2034,1260,-234
2035,1424,-205
2036,1530,-222
2037,1695,-218
2038,1688,-142
2039,1785,-216
2040,1878,-203
2041,1909,-233
2042,2119,-304
2043,2185,-244
2044,2201,-309
2045,2190,-308
2046,2150,-264
2047,2310,-307
2048,2294,-269
2049,2251,-319
2050,2307,-322
2051,2212,-275
2052,2248,-320
2053,2233,-267
2054,2148,-326
2055,2180,-383
2056,2088,-318
2057,2046,-351
2058,1961,-271
2059,1832,-248
2060,1828,-299
2061,1673,-215
2062,1616,-241
2063,1547,-194
2064,1316,-125
2065,1301,-157
2066,1208,-100
2067,1091,-147
2068,1018,-115
2069,758,-25
2070,608,-99
2071,446,-81
2072,307,-70
2073,224,-17
2074,7,50
2075,-17,-8
2076,-134,59
2077,-382,22
2078,-450,-19
2079,-625,111
2080,-745,108
2081,-893,177
2082,-1086,217
2083,-1070,164
2084,-1219,223
2085,-1382,195
2086,-1489,212
2087,-1655,209
2088,-1647,133
2089,-1745,205
2090,-1837,193
2091,-1868,224
2092,-2078,293
2093,-2144,233
2094,-2160,300
2095,-2148,298
2096,-2109,253
2097,-2269,296
2098,-2254,259
2099,-2211,309
2100,-2266,312
2101,-2172,265
2102,-2207,310
2103,-2192,257
2104,-2107,316
2105,-2139,373
2106,-2047,308
2107,-2005,340
2108,-1920,260
2109,-1792,237
2110,-1787,288
2111,-1633,205
2112,-1575,230
2113,-1507,184
2114,-1276,116
2115,-1259,147
2116,-1167,90
2117,-1050,136
2118,-977,104
2119,-717,13
2120,-568,88
2121,-405,71
2122,-265,60
2123,-184,7
2124,34,-62
2125,58,-3
2126,175,-69
2127,422,-33
2128,490,8
2129,666,-122
2130,787,-118
2131,935,-187
2132,1128,-228
2133,1111,-175
2134,1260,-234
2135,1424,-205
2136,1530,-222
2137,1695,-218
2138,1688,-142
2139,1785,-216
2140,1878,-203
2141,1909,-233
2142,2119,-304
2143,2185,-244
2144,2201,-309
2145,2190,-308
2146,2150,-264
2147,2310,-307
2148,2294,-269
2149,2251,-319
2150,2307,-322
2151,2212,-275
2152,2248,-320
2153,2233,-267
2154,2148,-326
2155,2180,-383
2156,2088,-318
2157,2046,-351
2158,1961,-271
2159,1832,-248
2160,1828,-299
2161,1673,-215
2162,1616,-241
2163,1547,-194
2164,1316,-125
2165,1301,-157
2166,1208,-100
2167,1091,-147
2168,1018,-115
2169,758,-25
2170,608,-99
2171,446,-81
2172,307,-70
2173,224,-17
2174,7,50
2175,-17,-8
2176,-134,59
2177,-382,22
2178,-450,-19
2179,-625,111
2180,-745,108
2181,-893,177
2182,-1086,217
2183,-1070,164
2184,-1219,223
2185,-1382,195
2186,-1489,212
2187,-1655,209
2188,-1647,133
2189,-1745,205
2190,-1837,193
2191,-1868,224
2192,-2078,293
2193,-2144,233
2194,-2160,300
2195,-2148,298
2196,-2109,253
2197,-2269,296
2198,-2254,259
2199,-2211,309
2200,-2266,312
2201,-2172,265
2202,-2207,310
2203,-2192,257
2204,-2107,316
2205,-2139,373
2206,-2047,308
2207,-2005,340
2208,-1920,260
2209,-1792,237
2210,-1787,288
2211,-1633,205
2212,-1575,230
2213,-1507,184
2214,-1276,116
2215,-1259,147
2216,-1167,90
2217,-1050,136
2218,-977,104
2219,-717,13
2220,-568,88
2221,-405,71
2222,-265,60
2223,-184,7
2224,34,-62
2225,58,-3
2226,175,-69
2227,422,-33
2228,490,8
2229,666,-122
2230,787,-118
2231,935,-187
2232,1128,-228
2233,1111,-175
2234,1260,-234
2235,1424,-205
2236,1530,-222
2237,1695,-218
2238,1688,-142
2239,1785,-216
2240,1878,-203
2241,1909,-233
2242,2119,-304
2243,2185,-244
2244,2201,-309
2245,2190,-308
2246,2150,-264
2247,2310,-307
2248,2294,-269
2249,2251,-319
2250,2307,-322
2251,2212,-275
2252,2248,-320
2253,2233,-267
2254,2148,-326
2255,2180,-383
2256,2088,-318
2257,2046,-351
2258,1961,-271
2259,1832,-248
2260,1828,-299
2261,1673,-215
2262,1616,-241
2263,1547,-194
2264,1316,-125
2265,1301,-157
2266,1208,-100
2267,1091,-147
2268,1018,-115
2269,758,-25
2270,608,-99
2271,446,-81
2272,307,-70
2273,224,-17
2274,7,50
2275,-17,-8
2276,-134,59
2277,-382,22
2278,-450,-19
2279,-625,111
2280,-745,108
2281,-893,177
2282,-1086,217
2283,-1070,164
2284,-1219,223
2285,-1382,195
2286,-1489,212
2287,-1655,209
2288,-1647,133
2289,-1745,205
2290,-1837,193
2291,-1868,224
2292,-2078,293
2293,-2144,233
2294,-2160,300
2295,-2148,298
2296,-2109,253
2297,-2269,296
2298,-2254,259
2299,-2211,309
2300,-2266,312
2301,-2172,265
2302,-2207,310
2303,-2192,257
2304,-2107,316
2305,-2139,373
2306,-2047,308
2307,-2005,340
2308,-1920,260
2309,-1792,237
2310,-1787,288
2311,-1633,205
2312,-1575,230
2313,-1507,184
2314,-1276,116
2315,-1259,147
2316,-1167,90
2317,-1050,136
2318,-977,104
2319,-717,13
2320,-568,88
2321,-405,71
2322,-265,60
2323,-184,7
2324,34,-62
2325,58,-3
2326,175,-69
2327,422,-33
2328,490,8
2329,666,-122
2330,787,-118
2331,935,-187
2332,1128,-228
2333,1111,-175
2334,1260,-234
2335,1424,-205
2336,1530,-222
2337,1695,-218
2338,1688,-142
2339,1785,-216
2340,1878,-203
2341,1909,-233
2342,2119,-304
2343,2185,-244
2344,2201,-309
2345,2190,-308
2346,2150,-264
2347,2310,-307
2348,2294,-269
2349,2251,-319
2350,2307,-322
2351,2212,-275
2352,2248,-320
2353,2233,-267
2354,2148,-326
2355,2180,-383
2356,2088,-318
2357,2046,-351
2358,1961,-271
2359,1832,-248
2360,1828,-299
2361,1673,-215
2362,1616,-241
2363,1547,-194
2364,1316,-125
2365,1301,-157
2366,1208,-100
2367,1091,-147
2368,1018,-115
2369,758,-25
2370,608,-99
2371,446,-81
2372,307,-70
2373,224,-17
2374,7,50
2375,-17,-8
2376,-134,59
2377,-382,22
2378,-450,-19
2379,-625,111
2380,-745,108
2381,-893,177
2382,-1086,217
2383,-1070,164
2384,-1219,223
2385,-1382,195
2386,-1489,212
2387,-1655,209
2388,-1647,133
2389,-1745,205
2390,-1837,193
2391,-1868,224
2392,-2078,293
2393,-2144,233
2394,-2160,300
2395,-2148,298
2396,-2109,253
2397,-2269,296
2398,-2254,259
2399,-2211,309
2400,-2266,312
2401,-2172,265
2402,-2207,310
2403,-2192,257
2404,-2107,316
2405,-2139,373
2406,-2047,308
2407,-2005,340
2408,-1920,260
2409,-1792,237
2410,-1787,288
2411,-1633,205
2412,-1575,230
2413,-1507,184
2414,-1276,116
2415,-1259,147
2416,-1167,90
2417,-1050,136
2418,-977,104
2419,-717,13
2420,-568,88
2421,-405,71
2422,-265,60
2423,-184,7
2424,34,-62
2425,58,-3
2426,175,-69
2427,422,-33
2428,490,8
2429,666,-122
2430,787,-118
2431,935,-187
2432,1128,-228
2433,1111,-175
2434,1260,-234
2435,1424,-205
2436,1530,-222
2437,1695,-218
2438,1688,-142
2439,1785,-216
2440,1878,-203
2441,1909,-233
2442,2119,-304
2443,2185,-244
2444,2201,-309
2445,2190,-308
2446,2150,-264
2447,2310,-307
2448,2294,-269
2449,2251,-319
2450,2307,-322
2451,2212,-275
2452,2248,-320
2453,2233,-267
2454,2148,-326
2455,2180,-383
2456,2088,-318
2457,2046,-351
2458,1961,-271
2459,1832,-248
2460,1828,-299
2461,1673,-215
2462,1616,-241
2463,1547,-194
2464,1316,-125
2465,1301,-157
2466,1208,-100
2467,1091,-147
2468,1018,-115
2469,758,-25
2470,608,-99
2471,446,-81
2472,307,-70
2473,224,-17
2474,7,50
2475,-17,-8
2476,-134,59
2477,-382,22
2478,-450,-19
2479,-625,111
2480,-745,108
2481,-893,177
2482,-1086,217
2483,-1070,164
2484,-1219,223
2485,-1382,195
2486,-1489,212
2487,-1655,209
2488,-1647,133
2489,-1745,205
2490,-1837,193
2491,-1868,224
2492,-2078,293
2493,-2144,233
2494,-2160,300
2495,-2148,298
2496,-2109,253
2497,-2269,296
2498,-2254,259
2499,-2211,309
2500,-2266,312
2501,-2172,265
2502,-2207,310
2503,-2192,257
2504,-2107,316
2505,-2139,373
2506,-2047,308
2507,-2005,340
2508,-1920,260
2509,-1792,237
2510,-1787,288
2511,-1633,205
2512,-1575,230
2513,-1507,184
2514,-1276,116
2515,-1259,147
2516,-1167,90
2517,-1050,136
2518,-977,104
2519,-717,13
2520,-568,88
2521,-405,71
2522,-265,60
2523,-184,7
2524,34,-62
2525,58,-3
2526,175,-69
2527,422,-33
2528,490,8
2529,666,-122
2530,787,-118
2531,935,-187
2532,1128,-228
2533,1111,-175
2534,1260,-234
2535,1424,-205
2536,1530,-222
2537,1695,-218
2538,1688,-142
2539,1785,-216
2540,1878,-203
2541,1909,-233
2542,2119,-304
2543,2185,-244
2544,2201,-309
2545,2190,-308
2546,2150,-264
2547,2310,-307
2548,2294,-269
2549,2251,-319
2550,2307,-322
2551,2212,-275
2552,2248,-320
2553,2233,-267
2554,2148,-326
2555,2180,-383
2556,2088,-318
2557,2046,-351
2558,1961,-271
2559,1832,-248
2560,1828,-299
2561,1673,-215
2562,1616,-241
2563,1547,-194
2564,1316,-125
2565,1301,-157
2566,1208,-100
2567,1091,-147
2568,1018,-115
2569,758,-25
2570,608,-99
2571,446,-81
2572,307,-70
2573,224,-17
2574,7,50
2575,-17,-8
2576,-134,59
2577,-382,22
2578,-450,-19
2579,-625,111
2580,-745,108
2581,-893,177
2582,-1086,217
2583,-1070,164
2584,-1219,223
2585,-1382,195
2586,-1489,212
2587,-1655,209
2588,-1647,133
2589,-1745,205
2590,-1837,193
2591,-1868,224
2592,-2078,293
2593,-2144,233
2594,-2160,300
2595,-2148,298
2596,-2109,253
2597,-2269,296
2598,-2254,259
2599,-2211,309
2600,-2266,312
2601,-2172,265
2602,-2207,310
2603,-2192,257
2604,-2107,316
2605,-2139,373
2606,-2047,308
2607,-2005,340
2608,-1920,260
2609,-1792,237
2610,-1787,288
2611,-1633,205
2612,-1575,230
2613,-1507,184
2614,-1276,116
2615,-1259,147
2616,-1167,90
2617,-1050,136
2618,-977,104
2619,-717,13
2620,-568,88
2621,-405,71
2622,-265,60
2623,-184,7
2624,34,-62
2625,58,-3
2626,175,-69
2627,422,-33
2628,490,8
2629,666,-122
2630,787,-118
2631,935,-187
2632,1128,-228
2633,1111,-175
2634,1260,-234
2635,1424,-205
2636,1530,-222
2637,1695,-218
2638,1688,-142
2639,1785,-216
2640,1878,-203
2641,1909,-233
2642,2119,-304
2643,2185,-244
2644,2201,-309
2645,2190,-308
2646,2150,-264
2647,2310,-307
2648,2294,-269
2649,2251,-319
2650,2307,-322
2651,2212,-275
2652,2248,-320
2653,2233,-267
2654,2148,-326
2655,2180,-383
2656,2088,-318
2657,2046,-351
2658,1961,-271
2659,1832,-248
2660,1828,-299
2661,1673,-215
2662,1616,-241
2663,1547,-194
2664,1316,-125
2665,1301,-157
2666,1208,-100
2667,1091,-147
2668,1018,-115
2669,758,-25
2670,608,-99
2671,446,-81
2672,307,-70
2673,224,-17
2674,7,50
2675,-17,-8
2676,-134,59
2677,-382,22
2678,-450,-19
2679,-625,111
2680,-745,108
2681,-893,177
2682,-1086,217
2683,-1070,164
2684,-1219,223
2685,-1382,195
2686,-1489,212
2687,-1655,209
2688,-1647,133
2689,-1745,205
2690,-1837,193
2691,-1868,224
2692,-2078,293
2693,-2144,233
2694,-2160,300
2695,-2148,298
2696,-2109,253
2697,-2269,296
2698,-2254,259
2699,-2211,309
2700,-2266,312
2701,-2172,265
2702,-2207,310
2703,-2192,257
2704,-2107,316
2705,-2139,373
2706,-2047,308
2707,-2005,340
2708,-1920,260
2709,-1792,237
2710,-1787,288
2711,-1633,205
2712,-1575,230
2713,-1507,184
2714,-1276,116
2715,-1259,147
2716,-1167,90
2717,-1050,136
2718,-977,104
2719,-717,13
2720,-568,88
2721,-405,71
2722,-265,60
2723,-184,7
2724,34,-62
2725,58,-3
2726,175,-69
2727,422,-33
2728,490,8
2729,666,-122
2730,787,-118
2731,935,-187
2732,1128,-228
2733,1111,-175
2734,1260,-234
2735,1424,-205
2736,1530,-222
2737,1695,-218
2738,1688,-142
2739,1785,-216
2740,1878,-203
2741,1909,-233
2742,2119,-304
2743,2185,-244
2744,2201,-309
2745,2190,-308
2746,2150,-264
2747,2310,-307
2748,2294,-269
2749,2251,-319
2750,2307,-322
2751,2212,-275
2752,2248,-320
2753,2233,-267
2754,2148,-326
2755,2180,-383
2756,2088,-318
2757,2046,-351
2758,1961,-271
2759,1832,-248
2760,1828,-299
2761,1673,-215
2762,1616,-241
2763,1547,-194
2764,1316,-125
2765,1301,-157
2766,1208,-100
2767,1091,-147
2768,1018,-115
2769,758,-25
2770,608,-99
2771,446,-81
2772,307,-70
2773,224,-17
2774,7,50
2775,-17,-8
2776,-134,59
2777,-382,22
2778,-450,-19
2779,-625,111
2780,-745,108
2781,-893,177
2782,-1086,217
2783,-1070,164
2784,-1219,223
2785,-1382,195
2786,-1489,212
2787,-1655,209
2788,-1647,133
2789,-1745,205
2790,-1837,193
2791,-1868,224
2792,-2078,293
2793,-2144,233
2794,-2160,300
2795,-2148,298
2796,-2109,253
2797,-2269,296
2798,-2254,259
2799,-2211,309
2800,-2266,312
2801,-2172,265
2802,-2207,310
2803,-2192,257
2804,-2107,316
2805,-2139,373
2806,-2047,308
2807,-2005,340
2808,-1920,260
2809,-1792,237
2810,-1787,288
2811,-1633,205
2812,-1575,230
2813,-1507,184
2814,-1276,116
2815,-1259,147
2816,-1167,90
2817,-1050,136
2818,-977,104
2819,-717,13
2820,-568,88
2821,-405,71
2822,-265,60
2823,-184,7
2824,34,-62
2825,58,-3
2826,175,-69
2827,422,-33
2828,490,8
2829,666,-122
2830,787,-118
2831,935,-187
2832,1128,-228
2833,1111,-175
2834,1260,-234
2835,1424,-205
2836,1530,-222
2837,1695,-218
2838,1688,-142
2839,1785,-216
2840,1878,-203
2841,1909,-233
2842,2119,-304
2843,2185,-244
2844,2201,-309
2845,2190,-308
2846,2150,-264
2847,2310,-307
2848,2294,-269
2849,2251,-319
2850,2307,-322
2851,2212,-275
2852,2248,-320
2853,2233,-267
2854,2148,-326
2855,2180,-383
2856,2088,-318
2857,2046,-351
2858,1961,-271
2859,1832,-248
2860,1828,-299
2861,1673,-215
2862,1616,-241
2863,1547,-194
2864,1316,-125
2865,1301,-157
2866,1208,-100
2867,1091,-147
2868,1018,-115
2869,758,-25
2870,608,-99
2871,446,-81
2872,307,-70
2873,224,-17
2874,7,50
2875,-17,-8
2876,-134,59
2877,-382,22
2878,-450,-19
2879,-625,111
2880,-745,108
2881,-893,177
2882,-1086,217
2883,-1070,164
2884,-1219,223
2885,-1382,195
2886,-1489,212
2887,-1655,209
2888,-1647,133
2889,-1745,205
2890,-1837,193
2891,-1868,224
2892,-2078,293
2893,-2144,233
2894,-2160,300
2895,-2148,298
2896,-2109,253
2897,-2269,296
2898,-2254,259
2899,-2211,309
2900,-2266,312
2901,-2172,265
2902,-2207,310
2903,-2192,257
2904,-2107,316
2905,-2139,373
2906,-2047,308
2907,-2005,340
2908,-1920,260
2909,-1792,237
2910,-1787,288
2911,-1633,205
2912,-1575,230
2913,-1507,184
2914,-1276,116
2915,-1259,147
2916,-1167,90
2917,-1050,136
2918,-977,104
2919,-717,13
2920,-568,88
2921,-405,71
2922,-265,60
2923,-184,7
2924,34,-62
2925,58,-3
2926,175,-69
2927,422,-33
2928,490,8
2929,666,-122
2930,787,-118
2931,935,-187
2932,1128,-228
2933,1111,-175
2934,1260,-234
2935,1424,-205
2936,1530,-222
2937,1695,-218
2938,1688,-142
2939,1785,-216
2940,1878,-203
2941,1909,-233
2942,2119,-304
2943,2185,-244
2944,2201,-309
2945,2190,-308
2946,2150,-264
2947,2310,-307
2948,2294,-269
2949,2251,-319
2950,2307,-322
2951,2212,-275
2952,2248,-320
2953,2233,-267
2954,2148,-326
2955,2180,-383
2956,2088,-318
2957,2046,-351
2958,1961,-271
2959,1832,-248
2960,1828,-299
2961,1673,-215
2962,1616,-241
2963,1547,-194
2964,1316,-125
2965,1301,-157
2966,1208,-100
2967,1091,-147
2968,1018,-115
2969,758,-25
2970,608,-99
2971,446,-81
2972,307,-70
2973,224,-17
2974,7,50
2975,-17,-8
2976,-134,59
2977,-382,22
2978,-450,-19
2979,-625,111
2980,-745,108
2981,-893,177
2982,-1086,217
2983,-1070,164
2984,-1219,223
2985,-1382,195
2986,-1489,212
2987,-1655,209
2988,-1647,133
2989,-1745,205
2990,-1837,193
2991,-1868,224
2992,-2078,293
2993,-2144,233
2994,-2160,300
2995,-2148,298
2996,-2109,253
2997,-2269,296
2998,-2254,259
2999,-2211,309
3000,-2266,312
3001,-2172,265
3002,-2207,310
3003,-2192,257
3004,-2107,316
3005,-2139,373
3006,-2047,308
3007,-2005,340
3008,-1920,260
3009,-1792,237
3010,-1787,288
3011,-1633,205
3012,-1575,230
3013,-1507,184
3014,-1276,116
3015,-1259,147
3016,-1167,90
3017,-1050,136
3018,-977,104
3019,-717,13
3020,-568,88
3021,-405,71
3022,-265,60
3023,-184,7
3024,34,-62
3025,58,-3
3026,175,-69
3027,422,-33
3028,490,8
3029,666,-122
3030,787,-118
3031,935,-187
3032,1128,-228
3033,1111,-175
3034,1260,-234
3035,1424,-205
3036,1530,-222
3037,1695,-218
3038,1688,-142
3039,1785,-216
3040,1878,-203
3041,1909,-233
3042,2119,-304
3043,2185,-244
3044,2201,-309
3045,2190,-308
3046,2150,-264
3047,2310,-307
3048,2294,-269
3049,2251,-319
3050,2307,-322
3051,2212,-275
3052,2248,-320
3053,2233,-267
3054,2148,-326
3055,2180,-383
3056,2088,-318
3057,2046,-351
3058,1961,-271
3059,1832,-248
3060,1828,-299
3061,1673,-215
3062,1616,-241
3063,1547,-194
3064,1316,-125
3065,1301,-157
3066,1208,-100
3067,1091,-147
3068,1018,-115
3069,758,-25
3070,608,-99
3071,446,-81
3072,307,-70
3073,224,-17
3074,7,50
3075,-17,-8
3076,-134,59
3077,-382,22
3078,-450,-19
3079,-625,111
3080,-745,108
3081,-893,177
3082,-1086,217
3083,-1070,164
3084,-1219,223
3085,-1382,195
3086,-1489,212
3087,-1655,209
3088,-1647,133
3089,-1745,205
3090,-1837,193
3091,-1868,224
3092,-2078,293
3093,-2144,233
3094,-2160,300
3095,-2148,298
3096,-2109,253
3097,-2269,296
3098,-2254,259
3099,-2211,309
3100,-2266,312
3101,-2172,265
3102,-2207,310
3103,-2192,257
3104,-2107,316
3105,-2139,373
3106,-2047,308
3107,-2005,340
3108,-1920,260
3109,-1792,237
3110,-1787,288
3111,-1633,205
3112,-1575,230
3113,-1507,184
3114,-1276,116
3115,-1259,147
3116,-1167,90
3117,-1050,136
3118,-977,104
3119,-717,13
3120,-568,88
3121,-405,71
3122,-265,60
3123,-184,7
3124,34,-62
3125,58,-3
3126,175,-69
3127,422,-33
3128,490,8
3129,666,-122
3130,787,-118
3131,935,-187
3132,1128,-228
3133,1111,-175
3134,1260,-234
3135,1424,-205
3136,1530,-222
3137,1695,-218
3138,1688,-142
3139,1785,-216
3140,1878,-203
3141,1909,-233
3142,2119,-304
3143,2185,-244
3144,2201,-309
3145,2190,-308
3146,2150,-264
3147,2310,-307
3148,2294,-269
3149,2251,-319
3150,2307,-322
3151,2212,-275
3152,2248,-320
3153,2233,-267
3154,2148,-326
3155,2180,-383
3156,2088,-318
3157,2046,-351
3158,1961,-271
3159,1832,-248
3160,1828,-299
3161,1673,-215
3162,1616,-241
3163,1547,-194
3164,1316,-125
3165,1301,-157
3166,1208,-100
3167,1091,-147
3168,1018,-115
3169,758,-25
3170,608,-99
3171,446,-81
3172,307,-70
3173,224,-17
3174,7,50
3175,-17,-8
3176,-134,59
3177,-382,22
3178,-450,-19
3179,-625,111
3180,-745,108
3181,-893,177
3182,-1086,217
3183,-1070,164
3184,-1219,223
3185,-1382,195
3186,-1489,212
3187,-1655,209
3188,-1647,133
3189,-1745,205
3190,-1837,193
3191,-1868,224
3192,-2078,293
3193,-2144,233
3194,-2160,300
3195,-2148,298
3196,-2109,253
3197,-2269,296
3198,-2254,259
3199,-2211,309
3200,-2266,312
3201,-2172,265
3202,-2207,310
3203,-2192,257
3204,-2107,316
3205,-2139,373
3206,-2047,308
3207,-2005,340
3208,-1920,260
3209,-1792,237
3210,-1787,288
3211,-1633,205
3212,-1575,230
3213,-1507,184
3214,-1276,116
3215,-1259,147
3216,-1167,90
3217,-1050,136
3218,-977,104
3219,-717,13
3220,-568,88
3221,-405,71
3222,-265,60
3223,-184,7
3224,34,-62
3225,58,-3
3226,175,-69
3227,422,-33
3228,490,8
3229,666,-122
3230,787,-118
3231,935,-187
3232,1128,-228
3233,1111,-175
3234,1260,-234
3235,1424,-205
3236,1530,-222
3237,1695,-218
3238,1688,-142
3239,1785,-216
3240,1878,-203
3241,1909,-233
3242,2119,-304
3243,2185,-244
3244,2201,-309
3245,2190,-308
3246,2150,-264
3247,2310,-307
3248,2294,-269
3249,2251,-319
3250,2307,-322
3251,2212,-275
3252,2248,-320
3253,2233,-267
3254,2148,-326
3255,2180,-383
3256,2088,-318
3257,2046,-351
3258,1961,-271
3259,1832,-248
3260,1828,-299
3261,1673,-215
3262,1616,-241
3263,1547,-194
3264,1316,-125
3265,1301,-157
3266,1208,-100
3267,1091,-147
3268,1018,-115
3269,758,-25
3270,608,-99
3271,446,-81
3272,307,-70
3273,224,-17
3274,7,50
3275,-17,-8
3276,-134,59
3277,-382,22
3278,-450,-19
3279,-625,111
3280,-745,108
3281,-893,177
3282,-1086,217
3283,-1070,164
3284,-1219,223
3285,-1382,195
3286,-1489,212
3287,-1655,209
3288,-1647,133
3289,-1745,205
3290,-1837,193
3291,-1868,224
3292,-2078,293
3293,-2144,233
3294,-2160,300
3295,-2148,298
3296,-2109,253
3297,-2269,296
3298,-2254,259
3299,-2211,309
3300,-2266,312
3301,-2172,265
3302,-2207,310
3303,-2192,257
3304,-2107,316
3305,-2139,373
3306,-2047,308
3307,-2005,340
3308,-1920,260
3309,-1792,237
3310,-1787,288
3311,-1633,205
3312,-1575,230
3313,-1507,184
3314,-1276,116
3315,-1259,147
3316,-1167,90
