sample_idx,baseband_i,baseband_q
1870,-390,-663
1871,-609,-161
1872,-302,-161
1873,-160,-93
1874,-157,378
1875,242,416
1876,618,162
1877,602,217
1878,476,95
1879,250,-350
1880,-31,-448
1881,-170,-211
1882,-329,-79
1883,-444,-46
1884,-237,-15
1885,119,1
1886,300,37
1887,172,11
1888,-46,-259
1889,-110,-535
1890,-272,-403
1891,-478,-178
1892,-343,-74
1893,-138,422
1894,47,877
1895,501,494
1896,804,79
1897,582,219
1898,237,8
1899,143,-644
1900,131,-698
1901,-110,-114
1902,-237,175
1903,125,62
1904,408,185
1905,342,364
1906,394,161
1907,470,-64
1908,229,-292
1909,-149,-577
1910,-437,-235
1911,-557,333
1912,-336,263
1913,185,316
1914,454,755
1915,359,467
1916,422,-341
1917,375,-536
1918,-143,-289
1919,-384,-319
1920,-155,-344
1921,-38,119
1922,154,562
1923,496,432
1924,425,149
1925,138,92
1926,159,-57
1927,209,-314
1928,26,-329
1929,-146,-279
1930,-337,-197
1931,-518,337
1932,-203,728
1933,434,309
1934,713,-71
1935,660,25
1936,440,-47
1937,-67,-279
1938,-542,-426
1939,-605,-511
1940,-407,-295
1941,-242,102
1942,-151,284
1943,110,314
1944,533,260
1945,675,-124
1946,421,-726
1947,31,-810
1948,-308,-311
1949,-444,-106
1950,-364,-32
1951,-103,531
1952,271,789
1953,476,332
1954,500,-52
1955,446,-213
1956,171,-243
1957,-113,-47
1958,-190,-142
1959,-166,-522
1960,77,-331
1961,314,295
1962,211,449
1963,226,106
1964,292,-147
1965,-177,-196
1966,-630,-260
1967,-525,-178
1968,-282,258
1969,-39,559
1970,198,416
1971,192,364
1972,114,363
1973,168,-130
1974,179,-583
1975,-46,-468
1976,-387,-312
1977,-416,-172
1978,-116,341
1979,91,685
1980,211,307
1981,335,-147
1982,319,-85
1983,229,-92
1984,-33,-450
1985,-467,-431
1986,-432,-58
1987,55,38
1988,216,186
1989,219,466
1990,609,181
1991,926,-273
1992,715,-182
1993,314,-142
1994,-24,-381
1995,-276,-252
1996,-279,-6
1997,-165,-48
1998,-135,45
1999,19,186
2000,238,-24
2001,258,-243
2002,118,-314
2003,-286,-473
2004,-815,-507
2005,-839,-78
2006,-422,621
2007,4,849
2008,459,443
2009,624,247
2010,227,136
2011,-169,-580
2012,-266,-891
2013,-375,-284
2014,-513,-103
2015,-430,-316
2016,-139,97
2017,123,402
2018,213,-103
2019,80,-537
2020,-173,-400
2021,-289,-217
2022,-408,-207
2023,-728,-66
2024,-742,217
2025,-189,282
2026,338,199
2027,405,231
2028,148,-86
2029,-164,-735
2030,-405,-603
2031,-538,33
2032,-459,-28
2033,-196,-124
2034,30,333
2035,167,352
2036,261,-3
2037,212,28
2038,24,-26
2039,-90,-347
2040,-103,-243
2041,-195,195
2042,-288,361
2043,-83,257
2044,329,105
2045,535,-70
2046,453,-209
2047,189,-189
2048,-220,8
2049,-458,184
2050,-367,305
2051,-215,567
2052,-30,639
2053,216,321
2054,325,224
2055,312,207
2056,234,-331
2057,89,-609
2058,-13,-69
2059,-75,292
2060,-29,178
2061,195,419
2062,342,745
2063,402,229
2064,444,-603
2065,30,-714
2066,-621,-446
2067,-613,-299
2068,-106,145
2069,180,606
2070,267,336
2071,376,-51
2072,450,3
2073,359,-236
2074,108,-737
2075,-88,-655
2076,-219,-237
2077,-301,-40
2078,-69,163
2079,276,363
2080,318,65
2081,219,-475
2082,32,-497
2083,-385,-281
2084,-677,-389
2085,-502,-336
2086,-47,74
2087,260,211
2088,324,46
2089,409,-25
2090,346,-90
2091,-89,-324
2092,-327,-432
2093,-151,-101
2094,-95,331
2095,-37,431
2096,318,353
2097,459,250
2098,301,-43
2099,307,-455
2100,157,-552
2101,-418,-188
2102,-785,178
2103,-636,277
2104,-268,301
2105,150,124
2106,451,-361
2107,491,-683
2108,372,-681
2109,105,-607
2110,-373,-355
2111,-696,96
2112,-428,392
2113,147,415
2114,524,266
2115,701,-18
2116,639,-352
2117,153,-486
2118,-380,-228
2119,-403,69
2120,-113,99
2121,-28,309
2122,61,547
2123,473,87
2124,559,-413
2125,-65,-329
2126,-489,-443
2127,-290,-616
2128,-203,-152
2129,-254,210
2130,173,54
2131,669,50
2132,501,169
2133,-4,-64
2134,-197,-457
2135,-171,-497
2136,-297,-130
2137,-387,167
2138,-134,242
2139,186,370
2140,292,360
2141,272,-99
2142,135,-506
2143,-81,-284
2144,-136,91
2145,57,64
2146,274,230
2147,335,664
2148,381,291
2149,409,-529
2150,127,-583
2151,-294,-337
2152,-329,-350
2153,-136,-109
2154,-255,311
2155,-348,377
2156,101,113
2157,443,-98
2158,151,-170
2159,-225,-401
2160,-402,-486
2161,-478,-37
2162,-317,260
2163,11,218
2164,321,410
2165,601,301
2166,650,-527
2167,120,-1018
2168,-666,-582
2169,-765,-5
2170,-207,134
2171,118,191
2172,220,328
2173,405,119
2174,421,-271
2175,344,-310
2176,258,-247
2177,-96,-306
2178,-383,-101
2179,-133,280
2180,354,286
2181,602,-24
2182,539,-251
2183,218,-514
2184,-214,-823
2185,-366,-665
2186,-181,-118
2187,-70,189
2188,-12,170
2189,187,45
2190,231,-160
2191,47,-414
2192,-166,-534
2193,-443,-366
2194,-602,-103
2195,-333,-41
2196,203,-47
2197,482,76
2198,305,97
2199,117,-126
2200,21,-285
2201,-376,-221
2202,-646,-40
2203,-346,304
2204,-16,605
2205,267,440
2206,603,-2
2207,321,-286
2208,-328,-514
2209,-432,-717
2210,-382,-372
2211,-557,415
2212,-363,720
2213,127,563
2214,354,529
2215,422,263
2216,429,-266
2217,197,-232
2218,-133,245
2219,-238,357
2220,12,220
2221,371,344
2222,361,484
2223,-19,141
2224,-337,-396
2225,-455,-441
2226,-400,-91
2227,-124,109
2228,225,295
2229,379,578
2230,326,295
2231,262,-452
2232,93,-649
2233,-265,-361
2234,-334,-223
2235,-19,-5
2236,162,421
2237,257,629
2238,443,496
2239,388,163
2240,85,-227
2241,-202,-462
2242,-415,-365
2243,-435,35
2244,-181,361
2245,295,290
2246,698,147
2247,509,249
2248,-42,101
2249,-305,-441
2250,-460,-398
2251,-529,360
2252,-5,580
2253,602,287
2254,580,441
2255,394,390
2256,285,-385
2257,-135,-628
2258,-490,9
2259,-288,415
2260,40,327
2261,230,172
2262,481,-56
2263,493,-436
2264,-1,-759
2265,-542,-674
2266,-634,-154
2267,-378,264
2268,-171,310
2269,95,235
2270,661,-13
2271,842,-408
2272,207,-392
2273,-356,-35
2274,-264,89
2275,58,187
2276,248,566
2277,270,677
2278,199,125
2279,102,-450
2280,-175,-467
2281,-615,-341
2282,-745,-365
2283,-426,-198
2284,-91,101
2285,113,169
2286,316,-10
2287,279,-158
2288,-172,-61
2289,-643,38
2290,-707,71
2291,-386,334
2292,142,432
2293,592,77
2294,483,-127
2295,-38,-115
2296,-304,-246
2297,-362,-167
2298,-384,360
2299,-139,770
2300,147,560
2301,295,24
2302,334,-180
2303,-12,-1
2304,-261,-11
2305,83,-270
2306,255,-34
2307,175,614
2308,473,578
2309,558,44
2310,59,-87
2311,-307,-259
2312,-328,-500
2313,-213,22
2314,-36,634
2315,118,515
2316,351,350
2317,377,283
2318,-165,-277
2319,-542,-864
2320,-430,-602
2321,-408,198
2322,2,513
2323,868,218
2324,820,-12
2325,105,-106
2326,-37,-325
2327,-74,-383
2328,-359,-55
2329,-265,348
2330,20,413
2331,98,-5
2332,165,-491
2333,139,-503
2334,-227,-307
2335,-774,-293
2336,-1049,-62
2337,-698,346
2338,54,324
2339,494,161
2340,362,74
2341,210,-393
2342,281,-744
2343,131,-323
2344,-129,259
2345,-43,402
2346,133,195
2347,120,-160
2348,115,-497
2349,177,-692
2350,70,-447
2351,-294,243
2352,-378,677
2353,134,674
2354,440,634
2355,133,330
2356,-94,-297
2357,-100,-521
2358,-274,-251
2359,-385,-1
2360,-163,231
2361,136,429
2362,255,281
2363,171,-42
2364,-80,-243
2365,-385,-298
2366,-538,-80
2367,-349,323
2368,102,455
2369,393,268
2370,338,100
2371,227,-117
2372,81,-455
2373,-196,-285
2374,-257,449
2375,18,677
2376,334,237
2377,504,-66
2378,434,-221
2379,237,-367
2380,23,-203
2381,-248,62
2382,-231,44
2383,142,-15
2384,240,97
2385,142,-27
2386,204,-451
2387,-105,-450
2388,-633,113
2389,-424,441
2390,226,239
2391,547,47
2392,495,30
2393,59,-358
2394,-342,-965
2395,-272,-888
2396,-255,-270
2397,-136,30
2398,544,-47
2399,699,-158
2400,11,-180
2401,-329,-157
2402,-276,-199
2403,-289,-146
2404,-165,110
2405,46,207
2406,273,44
2407,449,-174
2408,204,-578
2409,-304,-904
2410,-604,-542
2411,-658,48
2412,-458,237
2413,14,320
2414,365,272
2415,195,-136
2416,-205,-517
2417,-314,-551
2418,-163,-46
2419,35,681
2420,214,590
2421,271,-121
2422,110,-302
2423,-182,-172
2424,-298,-294
2425,-164,-204
2426,-3,233
2427,298,364
2428,680,-48
2429,617,-447
2430,181,-362
2431,-157,-39
2432,-315,120
2433,-245,255
2434,70,596
2435,353,581
2436,276,-226
2437,-216,-759
2438,-684,-257
2439,-673,247
2440,-358,223
2441,-63,234
2442,197,164
2443,347,-183
2444,243,-359
2445,11,-203
2446,-140,67
2447,-178,265
2448,-141,421
2449,14,618
2450,362,438
2451,544,-244
2452,77,-590
2453,-508,-229
2454,-436,162
2455,-7,56
2456,263,-210
2457,222,-180
2458,-28,-375
2459,-78,-1051
2460,-7,-943
2461,-89,148
2462,-1,597
2463,283,266
2464,496,281
2465,644,202
2466,625,-540
2467,355,-777
2468,-80,-75
2469,-237,272
2470,305,-15
2471,701,-100
2472,235,-46
2473,-205,-136
2474,-130,-55
2475,6,241
2476,169,437
2477,465,293
2478,711,-134
2479,541,-434
2480,-72,-370
2481,-430,-168
2482,-341,27
2483,-289,411
2484,-107,832
2485,386,578
2486,629,-323
2487,272,-771
2488,-307,-385
2489,-391,78
2490,173,221
2491,629,244
2492,600,154
2493,556,-160
2494,535,-447
2495,116,-293
2496,-362,205
2497,-185,478
2498,345,381
2499,481,292
2500,397,216
2501,288,-124
2502,-241,-387
2503,-740,-99
2504,-573,357
2505,-360,472
2506,-313,369
2507,98,182
2508,360,-113
2509,96,-309
2510,14,-177
2511,122,196
2512,75,393
2513,232,155
2514,449,-148
2515,219,-215
2516,-161,-394
2517,-336,-602
2518,-354,-147
2519,-187,568
2520,25,403
2521,76,-347
2522,-46,-537
2523,-364,-42
2524,-584,492
2525,-276,609
2526,292,469
2527,659,317
2528,633,-178
2529,-2,-745
2530,-756,-551
2531,-684,-94
2532,-64,-137
2533,284,-255
2534,305,-208
2535,39,-246
2536,-348,-396
2537,-463,-502
2538,-496,-133
2539,-478,552
2540,10,552
2541,465,-67
2542,180,-277
2543,-260,-103
2544,-192,-77
2545,-45,10
2546,-75,186
2547,122,41
2548,390,-233
2549,299,-257
2550,118,-113
2551,78,105
2552,49,237
2553,225,169
2554,639,172
2555,656,128
2556,151,-229
2557,-194,-302
2558,-331,150
2559,-475,382
2560,-43,237
2561,727,102
2562,555,-22
2563,-317,-107
2564,-617,-67
2565,-345,54
2566,-134,248
2567,61,230
2568,426,-126
2569,555,-307
2570,129,-143
2571,-352,-112
2572,-458,-208
2573,-294,47
2574,135,415
2575,563,210
2576,508,-331
2577,198,-484
2578,-17,-288
2579,-210,-114
2580,-221,-48
2581,64,-69
2582,252,-96
2583,177,-162
2584,35,-392
2585,-112,-456
2586,-128,52
2587,70,534
2588,231,192
2589,300,-384
2590,330,-439
2591,86,-463
2592,-282,-649
2593,-292,-433
2594,-35,46
2595,82,227
2596,33,22
2597,-53,-318
2598,-253,-423
2599,-498,-131
2600,-346,276
2601,193,433
2602,389,271
2603,56,-95
2604,-157,-468
2605,-16,-511
2606,48,-158
2607,-35,141
2608,129,18
2609,275,-309
2610,-266,-337
2611,-952,-91
2612,-773,80
2613,-166,351
2614,137,696
2615,467,548
2616,781,135
2617,432,143
2618,-156,342
2619,-140,230
2620,183,52
2621,309,246
2622,249,455
2623,-69,-17
2624,-381,-748
2625,-266,-629
2626,-78,136
2627,1,379
2628,314,110
2629,489,73
2630,98,107
2631,-298,-58
2632,-198,-53
2633,126,213
2634,312,418
2635,394,200
2636,426,-442
2637,187,-723
2638,-226,-218
2639,-329,308
2640,-90,293
2641,167,32
2642,253,-160
2643,25,-324
2644,-408,-465
2645,-646,-302
2646,-527,186
2647,-213,464
2648,87,271
2649,188,51
2650,34,72
2651,-194,-21
2652,-248,-166
2653,-62,153
2654,201,513
2655,389,240
2656,440,-143
2657,150,-33
2658,-413,288
2659,-516,419
2660,67,291
2661,474,142
2662,212,151
2663,-204,83
2664,-345,-114
2665,-327,-60
2666,-188,357
2667,220,617
2668,598,108
2669,415,-693
2670,-129,-656
2671,-350,-90
2672,-91,31
2673,284,3
2674,443,94
2675,265,-97
2676,-119,-360
2677,-514,-322
2678,-803,47
2679,-610,542
2680,208,499
2681,804,-144
2682,552,-519
2683,31,-335
2684,-243,-11
2685,-242,175
2686,105,258
2687,387,220
2688,214,-264
2689,-72,-906
2690,-385,-751
2691,-599,53
2692,-177,478
2693,347,280
2694,219,-111
2695,-31,-251
2696,-64,-70
2697,-55,47
2698,160,95
2699,266,322
2700,-35,299
2701,-139,-201
2702,-63,-417
2703,-305,-40
2704,-286,239
2705,254,155
2706,534,-27
2707,425,-234
2708,254,-271
2709,24,-147
2710,5,-231
2711,328,-140
2712,572,361
2713,530,195
2714,373,-763
2715,92,-928
2716,-313,43
2717,-319,631
2718,210,247
2719,472,-49
2720,328,7
2721,281,-360
2722,57,-673
2723,-264,-124
2724,13,422
2725,451,201
2726,357,-149
2727,7,-199
2728,-297,-213
2729,-283,-254
2730,171,-115
2731,407,194
2732,241,359
2733,110,195
2734,-170,-118
2735,-478,-179
2736,-309,173
2737,30,389
2738,330,-38
2739,519,-490
2740,105,-338
2741,-458,-109
2742,-393,-161
2743,-35,-7
2744,272,375
2745,445,271
2746,269,-409
2747,-61,-652
2748,-319,2
2749,-341,528
2750,122,293
2751,573,-57
2752,409,-160
2753,-17,-236
2754,-181,-171
2755,61,99
2756,400,217
2757,268,117
2758,-169,-94
2759,-373,-459
2760,-375,-396
2761,-294,434
2762,-87,878
2763,198,313
2764,289,-224
2765,-210,-142
2766,-721,58
2767,-261,91
2768,508,163
2769,579,252
2770,271,87
2771,-54,-174
2772,-356,-122
2773,-387,265
2774,-74,542
2775,435,306
2776,742,-84
2777,478,-241
2778,-106,-495
2779,-465,-606
2780,-165,-133
2781,482,273
2782,435,222
2783,-148,-103
2784,-302,-689
2785,-273,-742
2786,-238,184
2787,252,754
2788,654,221
2789,444,-434
2790,75,-416
2791,-198,69
2792,-176,449
2793,339,559
2794,672,468
2795,297,-78
2796,-140,-763
2797,-49,-707
2798,272,-31
2799,433,552
2800,482,698
2801,481,159
2802,258,-607
2803,-140,-535
2804,-353,158
2805,-167,284
2806,324,-138
2807,597,-244
2808,184,-183
2809,-366,-430
2810,-368,-402
2811,-142,160
2812,-35,418
2813,64,132
2814,118,-181
2815,-33,-157
2816,-286,418
2817,-100,975
2818,543,639
2819,705,-38
2820,198,-197
2821,-297,-229
2822,-502,-406
2823,-255,-257
2824,202,93
2825,234,-38
2826,-42,-521
2827,-475,-601
2828,-975,-202
2829,-728,186
2830,78,315
2831,298,218
2832,-12,46
2833,-307,-124
2834,-336,-260
2835,235,-127
2836,883,271
2837,719,394
2838,127,-44
2839,-66,-459
2840,112,-207
2841,293,356
2842,352,448
2843,303,6
2844,295,-476
2845,298,-564
2846,57,-184
2847,-75,257
2848,297,317
2849,537,52
2850,219,-165
2851,-187,-169
2852,-316,19
2853,-79,397
2854,198,639
2855,62,297
2856,-77,-267
2857,23,-388
2858,-135,-276
2859,-195,-312
2860,384,-291
2861,791,-172
2862,417,-199
2863,-83,-294
2864,-317,-205
2865,-393,6
2866,-3,20
2867,609,-147
2868,477,-207
2869,-219,-197
2870,-577,-77
2871,-591,378
2872,-370,669
2873,227,171
2874,546,-557
2875,-87,-520
2876,-794,196
2877,-339,641
2878,628,437
2879,613,108
2880,-178,20
2881,-559,45
2882,-382,157
2883,-79,337
2884,206,290
2885,328,-115
2886,162,-543
2887,-182,-608
2888,-352,-188
2889,-112,379
2890,193,356
2891,275,-269
2892,241,-491
2893,-64,-32
2894,-376,286
2895,-8,141
2896,522,-52
2897,359,-53
2898,-142,-56
2899,-453,-277
2900,-526,-425
2901,-332,-130
2902,56,305
2903,377,210
2904,338,-423
2905,-19,-456
2906,-261,598
2907,-165,1166
2908,128,447
2909,335,-225
2910,102,-294
2911,-491,-239
2912,-728,27
2913,-190,431
2914,412,542
2915,257,259
2916,-162,-215
2917,-171,-363
2918,-89,16
2919,44,324
2920,443,136
2921,605,-266
2922,311,-393
2923,-51,-95
2924,-166,195
2925,228,98
2926,753,-92
2927,524,-174
2928,-237,-348
2929,-510,-351
2930,-179,96
2931,164,481
2932,190,419
2933,-32,51
2934,-141,-428
2935,32,-479
2936,231,139
2937,420,409
2938,611,-257
2939,418,-715
2940,-127,-204
2941,-342,383
2942,86,384
2943,675,165
2944,725,-91
2945,204,-384
2946,-290,-400
2947,-339,-136
2948,114,91
2949,603,190
2950,424,26
2951,-50,-435
2952,-13,-600
2953,181,-86
2954,200,506
2955,384,483
2956,402,-79
2957,-107,-477
2958,-604,-134
2959,-603,472
2960,-52,441
2961,522,-46
2962,282,-279
2963,-426,-135
2964,-551,146
2965,-102,250
2966,283,121
2967,271,-99
2968,-110,-505
2969,-546,-766
2970,-700,-391
2971,-262,73
2972,569,98
2973,769,-53
2974,147,-235
2975,-219,-103
2976,4,603
2977,380,879
2978,743,33
2979,619,-790
2980,-269,-552
2981,-872,123
2982,-302,356
2983,569,228
2984,597,83
2985,23,-6
2986,-421,68
2987,-445,286
2988,-28,308
2989,435,52
2990,450,-157
2991,35,-189
2992,-432,-138
2993,-453,78
2994,-45,400
2995,191,303
2996,156,-263
2997,-36,-342
2998,-375,295
2999,-284,597
3000,279,267
3001,461,-71
3002,151,-148
3003,-193,132
3004,-326,544
3005,2,509
3006,455,268
3007,357,270
3008,-55,82
3009,-361,-319
3010,-616,-224
3011,-422,144
3012,242,1
3013,370,-433
3014,-36,-542
3015,-125,-269
3016,1,163
3017,135,295
3018,316,-179
3019,134,-604
3020,-252,-373
3021,-241,78
3022,-11,269
3023,198,153
3024,443,-145
3025,342,-220
3026,-94,-19
3027,9,130
3028,667,289
3029,837,347
3030,374,29
3031,-14,-278
3032,-84,-314
3033,148,-222
3034,466,67
3035,297,195
3036,-198,-226
3037,-252,-420
3038,-7,124
3039,17,564
3040,26,327
3041,111,-224
3042,30,-584
3043,-4,-310
3044,71,435
3045,-29,603
3046,-19,-154
3047,294,-694
3048,400,-349
3049,243,79
3050,239,69
3051,268,-2
3052,-4,-48
3053,-470,-206
3054,-718,-209
3055,-527,139
3056,-112,494
3057,219,358
3058,291,-164
3059,125,-383
3060,96,-9
3061,296,602
3062,303,874
3063,91,350
3064,-64,-506
3065,-252,-562
3066,-446,113
3067,-334,335
3068,60,-114
3069,288,-323
3070,53,54
3071,-357,394
3072,-406,343
3073,-46,119
3074,196,-191
3075,39,-374
3076,-140,-147
3077,-83,141
3078,73,187
3079,237,205
3080,153,87
3081,-354,-283
3082,-733,-272
3083,-510,369
3084,-29,720
3085,253,204
3086,130,-485
3087,-308,-464
3088,-449,286
3089,-78,792
3090,202,332
3091,161,-389
3092,-91,-428
3093,-479,185
3094,-432,820
3095,124,724
3096,397,-12
3097,171,-375
3098,-216,-97
3099,-280,174
3100,322,164
3101,808,9
3102,386,-225
3103,-270,-304
3104,-384,21
3105,-114,306
3106,242,98
3107,464,-144
3108,241,-84
3109,-317,29
3110,-512,192
3111,-29,369
3112,440,268
3113,217,-61
3114,-222,-290
3115,-177,-164
3116,73,243
3117,170,451
3118,208,154
3119,18,-272
3120,-339,-172
3121,-402,539
3122,-290,922
3123,-199,131
3124,41,-940
3125,108,-841
3126,-175,-2
3127,-133,291
3128,339,-30
3129,505,-408
3130,225,-482
3131,-119,-61
3132,-154,486
3133,264,448
3134,455,-186
3135,21,-599
3136,-242,-385
3137,-27,-7
3138,162,245
3139,170,392
3140,39,201
3141,-98,-241
3142,-107,-357
3143,-61,11
3144,109,337
3145,247,80
3146,31,-523
3147,-237,-617
3148,-98,-30
3149,289,477
3150,321,376
3151,-81,-232
3152,-134,-598
3153,289,98
3154,363,974
3155,61,522
3156,-49,-476
3157,-67,-497
3158,-158,191
3159,-16,660
3160,289,416
3161,377,-318
3162,370,-564
3163,357,-144
3164,203,149
3165,224,49
3166,391,-203
3167,56,-336
3168,-579,-190
3169,-691,-13
3170,-174,7
3171,397,-2
3172,439,-127
3173,48,-365
3174,-93,-291
3175,193,65
3176,446,138
3177,384,-78
3178,77,-192
3179,-219,-184
3180,-223,-118
3181,45,50
3182,185,105
3183,-35,-265
3184,-308,-653
3185,-286,-265
3186,27,429
3187,348,402
3188,291,13
3189,-41,-108
3190,-177,-27
3191,-140,436
3192,6,894
3193,365,331
3194,345,-586
3195,-325,-340
3196,-629,489
3197,-230,513
3198,18,83
3199,-21,-161
3200,37,-271
3201,80,237
3202,133,1063
3203,333,739
3204,332,-310
3205,-45,-479
3206,-236,-29
3207,218,95
3208,754,-75
3209,594,-251
3210,-98,-217
3211,-602,95
3212,-345,418
3213,459,369
3214,729,-89
3215,129,-338
3216,-421,-55
3217,-319,155
3218,162,67
3219,402,102
3220,151,284
3221,-120,379
3222,-148,284
3223,-76,82
3224,206,62
3225,414,192
3226,6,147
3227,-465,55
3228,-277,200
3229,66,314
3230,-15,93
3231,-274,-230
3232,-333,-286
3233,-36,58
3234,319,430
3235,126,195
3236,-384,-360
3237,-368,-392
3238,87,-9
3239,229,188
3240,57,74
3241,37,-176
3242,-43,-270
3243,-271,1
3244,72,421
3245,674,311
3246,429,-521
3247,-121,-931
3248,-67,-240
3249,172,399
3250,302,187
3251,290,-278
3252,-100,-301
3253,-448,389
3254,-303,1057
3255,51,551
3256,197,-471
3257,-86,-467
3258,-408,413
3259,-202,923
3260,150,478
3261,148,-449
3262,26,-850
3263,-95,-201
3264,-215,780
3265,-101,856
3266,67,-19
3267,-154,-592
3268,-473,-149
3269,-212,593
3270,415,556
3271,576,-172
3272,217,-510
3273,-137,-185
3274,-349,185
3275,-332,264
3276,95,-83
3277,410,-470
3278,78,-90
3279,-123,533
3280,509,372
3281,958,-30
3282,316,-72
3283,-554,-132
3284,-589,-41
3285,37,325
3286,540,203
3287,454,-299
3288,-120,-274
3289,-534,74
3290,-152,112
3291,496,22
3292,349,-64
3293,-250,-309
3294,-335,-353
3295,-5,-46
3296,167,-41
3297,-55,-369
3298,-419,-294
3299,-360,119
3300,140,237
3301,587,-7
3302,689,-177
3303,343,-15
3304,-145,145
3305,-82,69
3306,451,46
3307,521,8
3308,-106,-172
3309,-525,-53
3310,-73,282
3311,680,254
3312,671,27
3313,-38,-6
3314,-360,-13
3315,-80,21
3316,145,341
3317,142,491
3318,-113,114
3319,-501,-141
3320,-346,-13
3321,311,22
3322,565,-50
3323,167,-104
3324,-313,-132
3325,-219,117
3326,264,457
3327,190,309
3328,-303,-154
3329,-350,-189
3330,-112,230
3331,110,406
3332,332,126
3333,183,-264
3334,-194,-542
3335,-170,-419
3336,164,57
3337,250,197
3338,-183,-69
3339,-711,-169
3340,-601,-16
3341,-27,275
3342,208,451
3343,-74,42
3344,-401,-418
3345,-230,-76
3346,367,434
3347,622,293
3348,301,-91
3349,-93,-206
3350,-192,28
3351,132,489
3352,489,667
3353,307,278
3354,-66,-128
3355,-105,79
3356,106,553
3357,362,538
3358,303,228
3359,-58,186
3360,-92,279
3361,208,326
3362,327,271
3363,168,-1
3364,-11,-123
3365,109,6
3366,286,-35
3367,56,-67
3368,-188,60
3369,-96,20
3370,-86,-23
3371,-258,59
3372,-324,41
3373,-207,103
3374,-6,221
3375,74,88
3376,-39,-52
3377,-236,-72
3378,-319,-143
3379,-186,-108
3380,-163,-112
3381,-272,-350
3382,-93,-313
3383,85,60
3384,12,199
3385,145,85
3386,320,-79
3387,200,-200
3388,122,-126
3389,33,-61
3390,-217,-157
3391,-196,-150
3392,17,-79
3393,28,-156
3394,44,-220
3395,107,-85
3396,67,140
3397,200,220
3398,394,164
3399,182,158
3400,-189,108
3401,-281,-75
3402,-190,-112
3403,-131,55
3404,-176,109
3405,-185,-32
3406,-12,-149
3407,71,-122
3408,-30,-28
3409,-20,49
3410,-81,39
3411,-343,-84
3412,-378,-223
3413,-240,-386
3414,-215,-488
3415,-120,-125
3416,42,528
3417,108,706
3418,117,440
3419,77,312
3420,19,282
3421,-44,149
3422,-112,128
3423,-109,269
3424,-93,356
3425,-81,354
3426,22,189
3427,130,-173
3428,144,-275
3429,66,65
3430,3,199
3431,95,-151
3432,120,-455
3433,-52,-478
3434,-14,-390
3435,234,-128
3436,216,185
3437,95,90
3438,166,-262
3439,97,-268
3440,-143,-84
3441,-148,-257
3442,36,-517
3443,147,-391
3444,89,-187
3445,-79,-187
3446,-78,-115
3447,120,57
3448,160,166
3449,-93,244
3450,-378,139
3451,-281,-138
3452,154,-195
3453,272,-120
3454,8,-175
3455,-82,-125
3456,-85,16
3457,-177,-42
3458,-55,-141
3459,76,-133
3460,-60,-233
3461,-40,-474
3462,214,-539
3463,250,-230
3464,-5,203
3465,-269,388
3466,-277,281
3467,-59,127
3468,96,156
3469,51,173
3470,-120,-128
3471,-152,-415
3472,86,-245
3473,194,143
3474,72,307
3475,29,191
3476,-20,68
3477,90,70
3478,508,48
3479,449,10
3480,-78,-16
3481,-88,-160
3482,127,-241
3483,-108,-14
3484,-256,285
3485,69,288
3486,314,22
3487,223,-186
3488,160,-244
3489,86,-170
3490,-117,93
3491,-70,130
3492,-39,-220
3493,-362,-207
3494,-270,207
3495,170,322
3496,39,255
3497,-170,175
3498,105,-130
3499,163,-293
3500,-92,-89
3501,53,52
3502,389,-40
3503,255,-204
3504,-6,-244
3505,62,-64
3506,81,11
3507,-30,-153
3508,37,-139
3509,61,68
3510,55,128
3511,320,149
3512,257,203
3513,-396,30
3514,-591,-256
3515,-141,-288
3516,111,-88
3517,210,57
3518,252,-22
3519,-17,-129
3520,-61,-44
3521,249,-56
3522,206,-223
3523,-50,-67
3524,-17,320
3525,47,491
3526,-82,381
3527,-134,93
3528,35,7
3529,202,162
3530,227,30
3531,219,-8
3532,216,410
3533,167,363
3534,-34,-105
3535,-332,-70
3536,-264,-42
3537,187,-386
3538,351,-237
3539,223,258
3540,290,201
3541,331,-37
3542,121,143
3543,48,182
3544,134,-213
3545,26,-334
3546,-63,-41
3547,236,93
3548,556,51
3549,362,38
3550,-42,-55
3551,-98,-35
3552,-3,186
3553,-42,-13
3554,-15,-514
3555,10,-342
3556,-138,123
3557,-223,-24
3558,-151,-167
3559,12,106
3560,188,203
3561,75,180
3562,-130,158
3563,17,-25
3564,26,105
3565,-350,341
3566,-344,-170
3567,-10,-692
3568,-63,-294
3569,-209,162
3570,-24,38
3571,61,-38
3572,-190,114
3573,-352,114
3574,-128,47
3575,180,35
3576,96,-126
3577,-242,-231
3578,-341,95
3579,-239,427
3580,-116,229
3581,114,-195
3582,235,-372
3583,138,-281
3584,68,-86
3585,-152,108
3586,-475,248
3587,-332,184
3588,88,-59
3589,241,-60
3590,180,173
3591,16,107
3592,-127,-174
3593,-12,-127
3594,191,135
3595,154,94
3596,-27,-171
3597,-51,-160
3598,-10,12
3599,-144,-12
3600,-135,16
3601,140,121
3602,175,99
3603,41,240
3604,30,358
3605,-106,119
3606,-269,72
3607,-326,190
3608,-408,-83
3609,-226,-310
3610,75,-201
3611,66,-115
3612,80,22
3613,229,195
3614,288,107
3615,319,-32
3616,151,-4
3617,-70,-2
