sample_idx,baseband_i,baseband_q
1520,5640,-14200
1521,-9679,-25477
1522,-9690,-32450
1523,-23108,-12055
1524,-28601,9084
1525,-8389,13758
1526,1849,27599
1527,3370,37066
1528,21829,13390
1529,29452,-8872
1530,14072,-10631
1531,7117,-25813
1532,511,-37712
1533,-21974,-13700
1534,-30871,5422
1535,-19736,4193
1536,-13030,22969
1537,-1852,37661
1538,21778,14660
1539,31896,436
1540,24137,3051
1541,16077,-20394
1542,1796,-37479
1543,-21145,-17303
1544,-31309,-7686
1545,-24974,-8274
1546,-16182,19923
1547,-2498,38130
1548,18005,20958
1549,29283,14123
1550,25366,11417
1551,16187,-19733
1552,3298,-38395
1553,-14693,-24162
1554,-26872,-18250
1555,-25271,-12053
1556,-16064,19337
1557,-4078,36353
1558,11786,25161
1559,24800,21461
1560,25146,12755
1561,16010,-19207
1562,4596,-34696
1563,-10100,-24786
1564,-23829,-22191
1565,-25294,-12589
1566,-16297,18319
1567,-5485,32395
1568,8656,24092
1569,23098,22689
1570,25387,12533
1571,16778,-17338
1572,6571,-30491
1573,-7365,-23825
1574,-22454,-23208
1575,-25464,-12445
1576,-17420,16147
1577,-7609,28136
1578,6519,23004
1579,22096,23527
1580,25483,12375
1581,17825,-15430
1582,8075,-26337
1583,-6425,-22029
1584,-22130,-23541
1585,-25482,-12351
1586,-18072,14993
1587,-8382,25281
1588,6384,21462
1589,22131,23523
1590,25480,12359
1591,18314,-14628
1592,8664,-24657
1593,-6330,-21198
1594,-22155,-23538
1595,-25479,-12381
1596,-18319,14695
1597,-8665,24920
1598,6309,21418
1599,22169,23568
1600,25454,12327
1601,17993,-15130
1602,8273,-25668
1603,-6378,-21675
1604,-22161,-23475
1605,-25457,-12443
1606,-17670,15803
1607,-7887,27435
1608,6433,22683
1609,22156,23501
1610,25398,12468
1611,17016,-17091
1612,6615,-29829
1613,-7663,-23285
1614,-22749,-23007
1615,-25303,-12612
1616,-16301,18741
1617,-4960,33188
1618,9776,24211
1619,23777,22123
1620,25195,12796
1621,16114,-19536
1622,3929,-35594
1623,-12059,-24310
1624,-25137,-20532
1625,-25115,-12939
1626,-16254,20149
1627,-3207,38013
1628,14897,23447
1629,27275,17002
1630,25221,11955
1631,16386,-19980
1632,2407,-38125
1633,-18016,-20197
1634,-29420,-11794
1635,-25103,-9914
1636,-16458,19889
1637,-1538,37800
1638,21151,16289
1639,31186,4477
1640,24216,5462
1641,16173,-20274
1642,1875,-37867
1643,-22088,-14274
1644,-30939,2363
1645,-21043,1075
1646,-13790,22045
1647,-1911,37937
1648,22264,13654
1649,30006,-7092
1650,16127,-7549
1651,8783,-24527
1652,856,-37748
1653,-22213,-13861
1654,-29238,9283
1655,-9875,12386
1656,322,26276
1657,3327,36056
1658,22339,13524
1659,29075,-9403
1660,6102,-14205
1661,-9231,-25074
1662,-11197,-31390
1663,-24906,-11480
1664,-29231,9145
1665,-5651,14504
1666,14579,22135
1667,20539,24633
1668,28634,7078
1669,27237,-9889
1670,5927,-14608
1671,-15670,-21243
1672,-25762,-21307
1673,-27802,-1616
1674,-20627,15588
1675,-3824,17103
1676,15345,20826
1677,25586,21419
1678,22151,-1696
1679,12400,-26760
1680,-268,-26598
1681,-16748,-21476
1682,-26099,-21181
1683,-21508,2120
1684,-10251,34069
1685,6165,31688
1686,23660,16052
1687,28159,16050
1688,21296,-1554
1689,10399,-34466
1690,-10176,-29275
1691,-29198,-3107
1692,-27144,-591
1693,-16997,7907
1694,-9799,34590
1695,9921,29435
1696,29812,-1198
1697,21283,-10860
1698,3857,-16639
1699,455,-34565
1700,-11404,-27940
1701,-29856,552
1702,-19337,12751
1703,6615,17702
1704,15547,28274
1705,21684,20630
1706,30914,-2079
1707,19306,-12698
1708,-6411,-17336
1709,-22134,-23738
1710,-27361,-13184
1711,-25336,9754
1712,-12872,18386
1713,6435,18257
1714,22248,23461
1715,24929,12766
1716,16444,-19779
1717,3854,-34580
1718,-12646,-23068
1719,-25547,-19018
1720,-25086,-12499
1721,-16743,20208
1722,-1334,37554
1723,21487,15125
1724,30698,184
1725,20997,-241
1726,13373,-22136
1727,2169,-37661
1728,-22488,-14071
1729,-28878,9556
1730,-7101,13756
1731,6377,25113
1732,9859,31775
1733,24565,11732
1734,28718,-9140
1735,6439,-14673
1736,-16026,-21101
1737,-24986,-21639
1738,-27092,-1930
1739,-20449,17042
1740,-3557,18956
1741,15522,20857
1742,25399,21882
1743,21719,-2580
1744,10325,-33498
1745,-6298,-30941
1746,-23524,-15553
1747,-27911,-14857
1748,-21014,2129
1749,-10595,34359
1750,10338,29224
1751,29576,-719
1752,22690,-8661
1753,6899,-14955
1754,2244,-34436
1755,-11221,-28292
1756,-29489,360
1757,-19641,13048
1758,6715,17136
1759,19743,24790
1760,25145,15963
1761,28030,-5723
1762,16308,-15041
1763,-6277,-17271
1764,-22552,-23623
1765,-24610,-12829
1766,-16676,20168
1767,-3381,35007
1768,14518,21759
1769,27115,16365
1770,25173,11457
1771,16668,-19674
1772,1657,-37897
1773,-22308,-13592
1774,-29112,8645
1775,-11374,11408
1776,-445,25018
1777,4720,34416
1778,22538,13383
1779,28398,-9322
1780,6652,-14719
1781,-16250,-20890
1782,-25524,-21567
1783,-26228,-754
1784,-18643,20188
1785,-2450,21938
1786,16028,21288
1787,25269,21643
1788,21819,-2257
1789,10407,-34478
1790,-10437,-28798
1791,-28981,-3348
1792,-25175,1673
1793,-12692,10891
1794,-6460,34712
1795,10362,29337
1796,29389,-399
1797,19673,-13154
1798,-6631,-16881
1799,-20990,-24169
1800,-25434,-14496
1801,-25369,8656
1802,-13994,18630
1803,6663,18750
1804,22348,23252
1805,24476,13314
1806,17227,-20949
1807,1155,-36940
1808,-21545,-15738
1809,-30005,-828
1810,-19711,1252
1811,-11694,22726
1812,-950,37337
1813,22152,14479
1814,28581,-9690
1815,6219,-14501
1816,-15743,-20979
1817,-24059,-22253
1818,-26351,-2514
1819,-20751,17281
1820,-3870,20067
1821,15884,21188
1822,25134,21779
1823,21710,-2313
1824,10575,-34492
1825,-10576,-28568
1826,-29391,-1550
1827,-24221,4931
1828,-9507,12476
1829,-3046,33608
1830,11602,28409
1831,29008,-374
1832,19980,-13395
1833,-6452,-16634
1834,-22685,-23877
1835,-24895,-12883
1836,-19155,17042
1837,-6304,29379
1838,12213,20613
1839,25611,18898
1840,24978,11907
1841,16869,-20069
1842,1474,-37353
1843,-22337,-14106
1844,-28385,9381
1845,-6475,14439
1846,12990,22834
1847,19411,25648
1848,25696,6183
1849,23978,-13317
1850,5187,-16860
1851,-16351,-20376
1852,-24964,-22016
1853,-21624,2437
1854,-10781,34474
1855,10704,28484
1856,29471,770
1857,23015,-7339
1858,6049,-14011
1859,-1212,-32132
1860,-13987,-26717
1861,-29484,452
1862,-20158,13573
1863,6542,16587
1864,22836,23640
1865,23982,13262
1866,17332,-20996
1867,2202,-36891
1868,-18906,-18510
1869,-28154,-5362
1870,-20665,-1263
1871,-12673,22174
1872,-577,37217
1873,21982,14694
1874,28390,-9867
1875,6846,-14636
1876,-16643,-20453
1877,-24931,-22130
1878,-21949,2321
1879,-11972,30003
1880,4945,27153
1881,22133,14245
1882,26975,13035
1883,21087,-4007
1884,10424,-33658
1885,-10601,-29354
1886,-28955,260
1887,-19905,13430
1888,6320,16674
1889,22764,23799
1890,24852,13042
1891,19215,-17542
1892,5657,-30649
1893,-14137,-19093
1894,-26285,-13707
1895,-23936,-7733
1896,-16249,20672
1897,-1209,37054
1898,22089,14674
1899,28246,-9751
1900,6970,-14742
1901,-16693,-20407
1902,-24957,-22130
1903,-21818,2341
1904,-11889,31094
1905,5975,28022
1906,23340,12032
1907,25540,8641
1908,17903,-6855
1909,8826,-34073
1910,-10525,-29341
1911,-28897,109
1912,-20114,13661
1913,6464,16520
1914,22880,23696
1915,23952,13264
1916,17412,-21152
1917,1600,-36878
1918,-21147,-16370
1919,-28776,654
1920,-15546,4832
1921,-4014,22547
1922,5813,33744
1923,24179,13105
1924,28760,-9713
1925,6913,-14814
1926,-16900,-20317
1927,-24679,-22227
1928,-21632,2754
1929,-11001,34152
1930,11041,28693
1931,29085,-167
1932,19982,-12438
1933,-2506,-17347
1934,-13828,-27943
1935,-20412,-19412
1936,-25536,7278
1937,-15045,19715
1938,7515,19465
1939,22761,23334
1940,24271,12892
1941,17535,-20662
1942,930,-36725
1943,-22170,-14619
1944,-28012,9501
1945,-7170,14943
1946,16765,20309
1947,24989,22165
1948,21502,-2660
1949,11177,-32981
1950,-8298,-28773
1951,-25909,-7660
1952,-23480,-1159
1953,-10174,10646
1954,-725,32053
1955,14455,26258
1956,29446,-944
1957,19871,-13481
1958,-6588,-16699
1959,-22742,-23787
1960,-23945,-12951
1961,-17702,20905
1962,-969,36532
1963,22292,14629
1964,27919,-9416
1965,7155,-14992
1966,-16681,-20378
1967,-25098,-22076
1968,-21908,2358
1969,-11850,31338
1970,7339,27419
1971,25082,8700
1972,23464,2955
1973,10607,-10050
1974,920,-31946
1975,-14252,-26076
1976,-29141,954
1977,-19793,13463
1978,6551,16729
1979,22759,23778
1980,23953,12912
1981,17671,-20904
1982,954,-36500
1983,-22251,-14697
1984,-27975,9439
1985,-7169,15055
1986,16792,20216
1987,24883,22224
1988,21553,-2747
1989,10922,-34149
1990,-10315,-29230
1991,-28176,-3137
1992,-21719,7009
1993,-1942,14075
1994,10191,28383
1995,18969,20533
1996,24936,-8121
1997,13784,-20877
1998,-9732,-18047
1999,-24354,-20618
2000,-24392,-11827
2001,-17352,20525
2002,-1031,36789
2003,22158,14624
2004,28111,-9606
2005,7046,-14867
2006,-16840,-20354
2007,-24747,-22222
2008,-21739,2950
2009,-10811,33871
2010,11073,28777
2011,28649,211
2012,20004,-13572
2013,-6281,-16775
2014,-22976,-23619
2015,-23900,-13097
2016,-17583,20909
2017,-1190,36636
2018,22390,14463
2019,28089,-9093
2020,7674,-14536
2021,-13492,-21489
2022,-21091,-24585
2023,-22675,-1409
2024,-16207,26228
2025,4379,24566
2026,23832,9788
2027,23141,4307
2028,10073,-9525
2029,-1634,-30754
2030,-15763,-24116
2031,-26650,4557
2032,-16564,17436
2033,8063,17414
2034,23551,22358
2035,24219,12610
2036,17498,-20714
2037,991,-36678
2038,-22194,-14613
2039,-28064,9512
2040,-7082,14925
2041,16832,20334
2042,24760,22192
2043,21716,-2919
2044,10812,-33891
2045,-11063,-28789
2046,-28674,-172
2047,-19991,13545
2048,6319,16759
2049,22919,23667
2050,23933,13000
2051,17609,-20905
2052,1032,-36542
2053,-22247,-14642
2054,-28013,9435
2055,-7106,14986
2056,16808,20302
2057,24778,22185
2058,21708,-2877
2059,10820,-33902
2060,-11048,-28795
2061,-28676,-168
2062,-19993,13538
2063,6317,16756
2064,22918,23669
2065,23933,13001
2066,17609,-20904
2067,1032,-36542
2068,-22247,-14643
2069,-28014,9434
2070,-7107,14986
2071,16808,20302
2072,24778,22184
2073,21708,-2875
2074,10822,-33901
2075,-11050,-28798
2076,-28676,-166
2077,-19989,13538
2078,6309,16750
2079,22921,23676
2080,23938,12999
2081,17592,-20883
2082,1094,-36400
2083,-22097,-14641
2084,-28034,8973
2085,-7512,14470
2086,16133,20178
2087,24302,22289
2088,21860,-2427
2089,11475,-32973
2090,-10365,-28260
2091,-28300,-797
2092,-20202,12418
2093,5315,16318
2094,21675,24063
2095,23611,13704
2096,18355,-20047
2097,1824,-35820
2098,-21850,-14750
2099,-27863,8620
2100,-7412,14405
2101,16080,20398
2102,24166,22597
2103,21477,-2641
2104,10816,-33897
2105,-11028,-28803
2106,-28684,-153
2107,-19992,13528
2108,6320,16756
2109,22914,23672
2110,23933,12997
2111,17609,-20902
2112,1031,-36540
2113,-22245,-14643
2114,-28013,9436
2115,-7107,14985
2116,16808,20301
2117,24777,22185
2118,21708,-2876
2119,10820,-33901
2120,-11048,-28795
2121,-28676,-168
2122,-19993,13538
2123,6317,16756
2124,22918,23669
2125,23933,13001
2126,17609,-20905
2127,1032,-36542
2128,-22247,-14642
2129,-28013,9435
2130,-7106,14986
2131,16808,20302
2132,24778,22185
2133,21706,-2876
2134,10817,-33899
2135,-11046,-28793
2136,-28670,-165
2137,-19995,13546
2138,6323,16740
2139,22925,23651
2140,23893,13025
2141,17615,-20928
2142,1053,-36539
2143,-22312,-14570
2144,-27925,9364
2145,-7092,15007
2146,16673,20362
2147,24871,21934
2148,20499,-2558
2149,7823,-32587
2150,-12261,-26645
2151,-26052,4460
2152,-15093,19288
2153,11349,14916
2154,24273,10250
2155,15587,656
2156,-370,-20117
2157,-13373,-28291
2158,-21142,-3372
2159,-15811,27074
2160,7109,24831
2161,26965,1922
2162,19447,-10590
2163,-5988,-16220
2164,-22673,-23724
2165,-24076,-12829
2166,-17551,20765
2167,-1007,36527
2168,22161,14693
2169,28034,-9505
2170,7106,-14957
2171,-16834,-20251
2172,-24742,-22217
2173,-21665,2865
2174,-10860,33919
2175,11059,28729
2176,28692,154
2177,19868,-13494
2178,-6222,-16825
2179,-22905,-23576
2180,-24127,-12986
2181,-16994,20540
2182,-316,36024
2183,21119,12133
2184,24148,-15516
2185,997,-18330
2186,-21606,-10230
2187,-21002,-3078
2188,-3134,10702
2189,14294,25406
2190,20891,15266
2191,16972,-19939
2192,1144,-36598
2193,-22014,-14685
2194,-28141,9546
2195,-7099,14903
2196,16870,20240
2197,24682,22220
2198,21639,-2866
2199,10891,-33928
2200,-11077,-28696
2201,-28726,-159
2202,-19784,13436
2203,6149,16897
2204,22845,23511
2205,24265,12930
2206,16134,-19870
2207,-1200,-34911
2208,-20893,-10354
2209,-22098,18656
2210,1635,20005
2211,23783,6805
2212,19649,-3040
2213,-2996,-13497
2214,-20981,-23473
2215,-24209,-12628
2216,-17465,20640
2217,-914,36499
2218,22033,14745
2219,28050,-9559
2220,7147,-14934
2221,-16862,-20218
2222,-24776,-22215
2223,-21520,2840
2224,-10938,33943
2225,10888,28725
2226,28782,-911
2227,17944,-15729
2228,-10476,-14107
2229,-23590,-9702
2230,-13239,1151
2231,6663,19055
2232,20195,24097
2233,20831,-1807
2234,10294,-33690
2235,-10874,-28961
2236,-28552,-70
2237,-20109,13541
2238,6335,16690
2239,22975,23614
2240,23830,13026
2241,17454,-20811
2242,1366,-36726
2243,-21837,-13709
2244,-26329,13126
2245,-1874,16628
2246,21850,9131
2247,19856,963
2248,-807,-11849
2249,-19661,-23220
2250,-24229,-12577
2251,-17437,20617
2252,-915,36501
2253,22085,14697
2254,28008,-9464
2255,7027,-14968
2256,-16529,-20367
2257,-25117,-21899
2258,-21501,2449
2259,-8607,32614
2260,11023,26417
2261,23390,-8738
2262,10235,-26085
2263,-18014,-12003
2264,-26280,6452
2265,-6414,14174
2266,16474,20802
2267,24777,21859
2268,21733,-2832
2269,10775,-33854
2270,-10996,-28647
2271,-28814,-258
2272,-19657,13306
2273,6339,16449
2274,21703,18407
2275,17624,5975
2276,305,-18275
2277,-15781,-26306
2278,-19619,435
2279,-10644,33489
2280,10711,28896
2281,28738,66
2282,19878,-13428
2283,-6214,-16889
2284,-22806,-23516
2285,-24378,-12855
2286,-16392,19994
2287,212,35715
2288,19036,9713
2289,19755,-22926
2290,-5610,-21496
2291,-27727,496
2292,-19220,12387
2293,6337,17165
2294,22678,23621
2295,24089,12762
2296,17390,-20616
2297,1261,-36668
2298,-22204,-14302
2299,-27384,11785
2300,-2271,15434
2301,22150,7728
2302,18505,-1621
2303,-3972,-13853
2304,-21865,-23553
2305,-24479,-12544
2306,-17303,20689
2307,-1081,36437
2308,22169,14567
2309,28047,-9088
2310,6229,-14607
2311,-17155,-15789
2312,-20373,-10234
2313,-4287,8331
2314,15985,23902
2315,23369,13346
2316,17393,-20639
2317,937,-36479
2318,-22163,-14514
2319,-27937,9089
2320,-6952,15214
2321,16101,20173
2322,22979,18302
2323,12157,-3975
2324,-7525,-26551
2325,-18684,-16811
2326,-16121,20095
2327,-913,36664
2328,22126,14358
2329,27916,-9132
2330,6982,-15054
2331,-16237,-20687
2332,-24751,-20749
2333,-16550,1854
2334,2368,27855
2335,15871,19393
2336,16136,-19202
2337,1498,-36644
2338,-22179,-14252
2339,-27970,9089
2340,-6896,15018
2341,16182,20727
2342,24836,20770
2343,16904,-1755
2344,-2111,-27790
2345,-15905,-19463
2346,-16259,19185
2347,-1545,36642
2348,22166,14183
2349,27975,-9014
2350,6869,-15043
2351,-16188,-20825
2352,-24005,-20042
2353,-14175,2485
2354,5879,26670
2355,17976,17415
2356,15877,-20171
2357,905,-36628
2358,-22045,-14208
2359,-28001,8845
2360,-6912,15302
2361,16071,19977
2362,21749,16431
2363,8784,-5080
2364,-12349,-24651
2365,-22574,-14357
2366,-17371,20714
2367,-841,36339
2368,21948,14511
2369,28090,-8986
2370,6680,-14973
2371,-16867,-15418
2372,-19078,-8293
2373,-1017,9723
2374,19301,23231
2375,24461,12308
2376,17043,-20534
2377,1219,-36373
2378,-22074,-14770
2379,-28220,10165
2380,-3034,13705
2381,21462,7244
2382,17011,-2482
2383,-5434,-15758
2384,-22560,-23884
2385,-24526,-12074
2386,-16866,19894
2387,-1676,37018
2388,20322,13212
2389,24532,-18230
2390,-3442,-17877
2391,-27843,894
2392,-18462,11845
2393,6117,17755
2394,22185,23240
2395,25180,12452
2396,15238,-18622
2397,-2335,-34506
2398,-16695,-5973
2399,-14330,31294
2400,9417,27416
2401,29325,27
2402,19371,-12809
2403,-6150,-17715
2404,-21657,-21767
2405,-18855,-9034
2406,537,16281
2407,19427,24138
2408,21500,-2257
2409,10306,-33728
2410,-10550,-28643
2411,-29010,-192
2412,-18710,13373
2413,11429,10968
2414,22381,3506
2415,6120,-9232
2416,-15450,-21454
2417,-25491,-20964
2418,-21607,2493
2419,-9727,33184
2420,7768,28681
2421,21305,-10754
2422,8207,-30049
2423,-22130,-11189
2424,-28416,8757
2425,-6179,14922
2426,15757,21078
2427,24180,20006
2428,14833,-2036
2429,-7283,-25598
2430,-20458,-16238
2431,-16759,20542
2432,-1027,36485
2433,21923,14421
2434,28267,-9014
2435,3708,-12448
2436,-20877,-7125
2437,-16599,2546
2438,5390,16163
2439,22367,23668
2440,24989,11992
2441,16200,-19385
2442,593,-36879
2443,-16606,-8958
2444,-17047,29314
2445,8432,26437
2446,29650,31
2447,19250,-12698
2448,-6190,-17798
2449,-20936,-20188
2450,-15780,-6152
2451,5838,16432
2452,23055,21376
2453,21835,-2989
2454,10141,-33163
2455,-10010,-29596
2456,-28392,3425
2457,-15017,20457
2458,19108,7964
2459,27042,-7671
2460,5807,-14815
2461,-15343,-21334
2462,-25174,-20427
2463,-17439,1110
2464,5213,25550
2465,19650,16716
2466,16488,-20316
2467,1162,-36683
2468,-21986,-14513
2469,-28306,10577
2470,-1266,12754
2471,24174,2210
2472,16738,-8481
2473,-5926,-18083
2474,-21963,-23264
2475,-25352,-12156
2476,-11819,16596
2477,8141,30223
2478,16649,1322
2479,9837,-34121
2480,-10381,-28506
2481,-29083,-164
2482,-18909,12552
2483,11520,9927
2484,22163,1680
2485,5531,-10988
2486,-14995,-21746
2487,-25811,-20582
2488,-21797,1653
2489,-4376,29961
2490,12156,22575
2491,15594,-18810
2492,1815,-36810
2493,-22044,-14081
2494,-28414,8940
2495,-3770,12473
2496,20632,7045
2497,15940,-3553
2498,-5412,-16927
2499,-22029,-23492
2500,-25822,-12032
2501,-13976,17522
2502,5012,32160
2503,15551,2806
2504,10465,-33862
2505,-10213,-28633
2506,-29379,10
2507,-18297,12597
2508,13028,8236
2509,22888,-1401
2510,5327,-12851
2511,-15058,-22053
2512,-25764,-20416
2513,-19458,1170
2514,1944,26557
2515,17085,18325
2516,15779,-19670
2517,1336,-37159
2518,-22142,-14392
2519,-27953,13124
2520,1171,13886
2521,27323,-1110
2522,18226,-11310
2523,-6112,-18480
2524,-21699,-22686
2525,-19887,-10004
2526,1162,14549
2527,21247,22057
2528,21781,-2315
2529,10031,-33607
2530,-8627,-29255
2531,-24034,8618
2532,-10233,27927
2533,21842,10727
2534,28894,-8535
2535,5983,-15159
2536,-16192,-17620
2537,-17264,-9137
2538,1287,10850
2539,21305,23271
2540,25846,12135
2541,15233,-19445
2542,-1325,-35546
2543,-14329,-5438
2544,-12041,33228
2545,9878,28773
2546,29760,-178
2547,18058,-12778
2548,-13059,-7821
2549,-22929,2031
2550,-5628,13096
2551,15167,22206
2552,25471,20029
2553,16592,-1138
2554,-7296,-23674
2555,-21570,-15488
2556,-17139,19860
2557,-1292,37710
2558,20148,12148
2559,23155,-22119
2560,-5797,-21435
2561,-30323,540
2562,-19539,12806
2563,7370,16788
2564,19054,13744
2565,7648,-2799
2566,-13365,-20530
2567,-26407,-20963
2568,-21578,2102
2569,-3022,28839
2570,12500,20920
2571,14657,-18796
2572,1447,-37679
2573,-22255,-13863
2574,-27106,14544
2575,2662,14325
2576,28599,-1394
2577,19055,-11777
2578,-6694,-18425
2579,-20153,-18782
2580,-11589,-3253
2581,10728,17706
2582,26070,21336
2583,21950,-2503
2584,5585,-31580
2585,-9379,-23819
2586,-14626,17618
2587,-2432,37412
2588,22656,14292
2589,27994,-12779
2590,-1267,-13065
2591,-27138,987
2592,-18779,11362
2593,6546,18627
2594,20398,19139
2595,11828,3773
2596,-10591,-17459
2597,-26068,-21438
2598,-22005,2565
2599,-5398,31570
2600,9372,23561
2601,14214,-17837
2602,2199,-37602
2603,-22698,-14175
2604,-27767,13238
2605,2359,13021
2606,28532,-1571
2607,19182,-11760
2608,-6859,-18456
2609,-19674,-17919
2610,-10050,-1714
2611,11567,18783
2612,26343,21185
2613,21698,-2224
2614,2357,-28436
2615,-13647,-20298
2616,-15340,18751
2617,-1285,38069
2618,21561,12660
2619,24782,-19746
2620,-5070,-19552
2621,-30480,677
2622,-19501,13109
2623,7969,14669
2624,18837,7781
2625,6284,-7912
2626,-14795,-22045
2627,-26077,-20234
2628,-16157,810
2629,8231,22347
2630,22753,14821
2631,16694,-20065
2632,1423,-37324
2633,-13320,-8072
2634,-14650,30575
2635,8608,28660
2636,30555,-931
2637,16530,-14249
2638,-16347,-5238
2639,-26018,6488
2640,-6367,15182
2641,16047,20289
2642,17962,12258
2643,-378,-8977
2644,-20801,-23334
2645,-26533,-11980
2646,-12528,16898
2647,9151,28398
2648,18505,1178
2649,10109,-34124
2650,-9161,-29307
2651,-23578,9870
2652,-9952,30828
2653,22052,13600
2654,28961,-9018
2655,2384,-11889
2656,-20965,-3255
2657,-16659,7332
2658,5833,18699
2659,21710,21859
2660,14731,7198
2661,-8052,-15774
2662,-25297,-21504
2663,-22085,2390
2664,-3364,29832
2665,12634,21182
2666,14857,-18504
2667,1321,-38187
2668,-20512,-11871
2669,-23222,23372
2670,6047,23822
2671,30738,84
2672,17811,-12705
2673,-11909,-8318
2674,-22258,1599
2675,-6299,13262
2676,16156,21789
2677,20178,15564
2678,1742,-6185
2679,-20043,-22709
2680,-26620,-12233
2681,-12495,16825
2682,10151,27982
2683,19416,704
2684,10032,-34176
2685,-7613,-28620
2686,-19780,12079
2687,-7603,33693
2688,22442,13937
2689,28540,-11207
2690,-1221,-11520
2691,-26635,1449
2692,-18601,11496
2693,6878,17187
2694,18849,13090
2695,6798,-4544
2696,-14953,-21525
2697,-25505,-20064
2698,-13745,751
2699,11387,20815
2700,24982,12982
2701,15763,-20300
2702,-1755,-35171
2703,-12642,-4742
2704,-10064,33652
2705,9731,29723
2706,27251,-7317
2707,11977,-27284
2708,-22086,-11960
2709,-28759,8989
2710,-1422,10774
2711,22613,1046
2712,17515,-9220
2713,-6171,-18530
2714,-19818,-18016
2715,-9172,-569
2716,13039,19611
2717,25854,20691
2718,17436,-921
2719,-6757,-22755
2720,-22854,-14702
2721,-16129,20098
2722,738,35812
2723,12211,5358
2724,10462,-33248
2725,-9508,-29704
2726,-27675,6720
2727,-12308,26390
2728,22025,11395
2729,28752,-9033
2730,1301,-10499
2731,-22988,-592
2732,-17624,9789
2733,6195,18498
2734,18876,16125
2735,7116,-2520
2736,-15032,-21218
2737,-25193,-20169
2738,-12781,1106
2739,12141,20853
2740,25408,12727
2741,14641,-18840
2742,-5919,-32135
2743,-15626,-2723
2744,-9344,34214
2745,7003,28488
2746,19336,-12733
2747,7120,-34579
2748,-22867,-14006
2749,-28171,13040
2750,4080,13364
2751,30243,-2492
2752,18819,-12553
2753,-9364,-11247
2754,-20582,-1019
2755,-5953,13072
2756,15647,20923
2757,18231,12220
2758,-1213,-9675
2759,-21699,-23218
2760,-23571,-11935
2761,-3800,13029
2762,19801,21601
2763,22730,-2240
2764,4944,-31583
2765,-11518,-22893
2766,-13662,18469
2767,-1957,38088
2768,15507,9118
2769,17304,-29180
2770,-8257,-28478
2771,-30929,2000
2772,-14713,18160
2773,21146,6902
2774,28979,-9000
2775,3361,-12134
2776,-20248,-4406
2777,-16520,7956
2778,5926,18499
2779,18972,16054
2780,7216,-2622
2781,-15416,-21230
2782,-23979,-19618
2783,-9743,2446
2784,14208,21249
2785,25959,12472
2786,12806,-16450
2787,-11991,-27529
2788,-20737,152
2789,-8571,33850
2790,7063,25908
2791,13552,-16375
2792,2688,-37764
2793,-20029,-11727
2794,-23024,24971
2795,6723,26016
2796,31117,-1142
2797,14919,-15514
2798,-19924,-5402
2799,-28284,8776
2800,-4262,12626
2801,19190,6028
2802,16130,-7235
2803,-5881,-18459
2804,-18792,-15392
2805,-7032,3408
2806,15581,21422
2807,22917,18977
2808,6106,-3620
2809,-17795,-21620
2810,-25224,-12354
2811,-8634,14719
2812,15758,24432
2813,21973,-1381
2814,6058,-32540
2815,-10565,-23729
2816,-13102,18436
2817,-2333,37941
2818,13216,7968
2819,14185,-31297
2820,-8908,-29709
2821,-28722,5641
2822,-12870,25965
2823,22066,11098
2824,28428,-10143
2825,-1988,-10733
2826,-27510,2292
2827,-18672,12096
2828,8196,12227
2829,20155,1745
2830,5800,-13433
2831,-15141,-19454
2832,-15920,-7593
2833,4684,13785
2834,22147,23314
2835,15973,8510
2836,-8172,-15680
2837,-25174,-20663
2838,-17279,579
2839,7683,21751
2840,24060,13261
2841,14536,-18206
2842,-8492,-30847
2843,-18110,-1600
2844,-8460,33993
2845,6374,26225
2846,13347,-16504
2847,2938,-37622
2848,-17967,-10398
2849,-19817,27497
2850,7713,27860
2851,30048,-3529
2852,13863,-21829
2853,-21652,-8874
2854,-28557,9774
2855,1471,10136
2856,27119,-2211
2857,18154,-11718
2858,-9263,-11145
2859,-21061,-221
2860,-5816,13566
2861,15391,16925
2862,15433,3696
2863,-5340,-15620
2864,-20756,-20901
2865,-11631,-3916
2866,12473,18391
2867,24289,20092
2868,9701,-2065
2869,-15676,-21186
2870,-24793,-12344
2871,-8355,14400
2872,16331,23663
2873,22120,-1201
2874,3352,-30199
2875,-15751,-20851
2876,-14698,19222
2877,-148,36338
2878,11316,5216
2879,9368,-33622
2880,-6576,-28284
2881,-18816,13617
2882,-5589,36424
2883,21600,12831
2884,24620,-22707
2885,-5949,-25057
2886,-30947,1635
2887,-14873,17303
2888,21384,6287
2889,28734,-8991
2890,-156,-9203
2891,-25434,1585
2892,-18027,11538
2893,8387,11892
2894,20693,560
2895,5787,-13373
2896,-15591,-16001
2897,-15451,-2336
2898,5522,15993
2899,19772,18715
2900,8741,112
2901,-14651,-20280
2902,-22238,-18619
2903,-3991,4471
2904,20138,22080
2905,23148,12185
2906,1411,-13112
2907,-21547,-20655
2908,-20691,996
2909,2886,23925
2910,22125,15033
2911,14434,-17773
2912,-9722,-30274
2913,-19739,-861
2914,-6965,33524
2915,8813,24451
2916,12030,-18240
2917,2749,-37513
2918,-10477,-7085
2919,-11175,32563
2920,6933,28623
2921,20845,-12605
2922,6388,-35591
2923,-21406,-12301
2924,-24026,23182
2925,6159,25582
2926,30647,-2245
2927,14817,-20153
