bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
743,31,0,31,0,31,31,0,0
744,31,0,31,0,31,31,0,0
745,31,0,31,0,31,31,0,0
746,31,0,31,0,31,31,0,0
747,31,0,31,0,31,31,0,0
748,31,0,31,0,31,31,0,0
749,31,0,31,0,31,31,0,0
750,31,0,31,0,31,31,0,0
751,31,-1,31,-1,32,32,0,0
752,31,0,31,0,31,31,0,0
753,31,-1,31,-1,32,32,0,0
754,31,0,31,0,31,31,0,0
755,31,-1,31,-1,32,32,0,0
756,31,0,31,0,31,31,0,0
757,31,0,31,0,31,31,0,0
758,31,0,31,0,31,31,0,0
759,31,-1,31,-1,32,32,0,0
760,31,0,31,0,31,31,0,0
761,31,-1,31,-1,32,32,0,0
762,31,0,31,0,31,31,0,0
763,31,-1,31,-1,32,32,0,0
764,31,0,31,0,31,31,0,0
765,31,-1,31,-1,32,32,0,0
766,31,0,31,0,31,31,0,0
767,31,0,31,0,31,31,0,0
768,31,-1,31,-1,32,32,0,0
769,31,0,31,0,31,31,0,0
770,32,0,32,0,32,32,0,0
771,31,0,31,0,31,31,0,0
772,32,-1,32,-1,33,33,0,0
773,31,0,31,0,31,31,0,0
774,32,0,32,0,32,32,0,0
775,31,0,31,0,31,31,0,0
776,32,-1,32,-1,33,33,0,0
777,32,0,32,0,32,32,0,0
778,32,0,32,0,32,32,0,0
779,31,0,31,0,31,31,0,0
780,32,-1,32,-1,33,33,0,0
781,31,0,31,0,31,31,0,0
782,32,0,32,0,32,32,0,0
783,31,0,31,0,31,31,0,0
784,32,-1,32,-1,33,33,0,0
785,32,0,32,0,32,32,0,0
786,32,0,32,0,32,32,0,0
787,31,0,31,0,31,31,0,0
788,32,0,32,0,32,32,0,0
789,31,0,31,0,31,31,0,0
790,32,0,32,0,32,32,0,0
791,31,0,31,0,31,31,0,0
792,32,-1,32,-1,33,33,0,0
793,31,0,31,0,31,31,0,0
794,32,0,32,0,32,32,0,0
795,31,0,31,0,31,31,0,0
796,32,0,32,0,32,32,0,0
797,31,0,31,0,31,31,0,0
798,32,0,32,0,32,32,0,0
799,31,0,31,0,31,31,0,0
800,32,-1,32,-1,33,33,0,0
801,32,0,32,0,32,32,0,0
802,32,0,32,0,32,32,0,0
803,32,0,32,0,32,32,0,0
804,32,-1,32,-1,33,33,0,0
805,32,0,32,0,32,32,0,0
806,32,0,32,0,32,32,0,0
807,31,0,31,0,31,31,0,0
808,32,-1,32,-1,33,33,0,0
809,32,0,32,0,32,32,0,0
810,32,0,32,0,32,32,0,0
811,31,0,31,0,31,31,0,0
812,32,-1,32,-1,33,33,0,0
813,31,0,31,0,31,31,0,0
814,32,0,32,0,32,32,0,0
815,31,0,31,0,31,31,0,0
816,32,-1,32,-1,33,33,0,0
817,32,0,32,0,32,32,0,0
818,32,-1,32,-1,33,33,0,0
819,31,0,31,0,31,31,0,0
820,32,-1,32,-1,33,33,0,0
821,32,0,32,0,32,32,0,0
822,32,0,32,0,32,32,0,0
823,31,0,31,0,31,31,0,0
824,32,-1,32,-1,33,33,0,0
825,31,0,31,0,31,31,0,0
826,32,0,32,0,32,32,0,0
827,31,0,31,0,31,31,0,0
828,32,0,32,0,32,32,0,0
829,31,0,31,0,31,31,0,0
830,32,0,32,0,32,32,0,0
831,31,0,31,0,31,31,0,0
832,32,-1,32,-1,33,33,0,0
833,32,-1,32,-1,33,33,0,0
834,32,-1,32,-1,33,33,0,0
835,32,0,32,0,32,32,0,0
836,32,-1,32,-1,33,33,0,0
837,32,0,32,0,32,32,0,0
838,32,-1,32,-1,33,33,0,0
839,32,0,32,0,32,32,0,0
840,32,-1,32,-1,33,33,0,0
841,32,0,32,0,32,32,0,0
842,32,-1,32,-1,33,33,0,0
843,32,0,32,0,32,32,0,0
844,32,-1,32,-1,33,33,0,0
845,32,0,32,0,32,32,0,0
846,32,-1,32,-1,33,33,0,0
847,32,0,32,0,32,32,0,0
848,32,-1,32,-1,33,33,0,0
849,32,0,32,0,32,32,0,0
850,32,-1,32,-1,33,33,0,0
851,32,0,32,0,32,32,0,0
852,32,-1,32,-1,33,33,0,0
853,32,0,32,0,32,32,0,0
854,32,-1,32,-1,33,33,0,0
855,32,0,32,0,32,32,0,0
856,32,-1,32,-1,33,33,0,0
857,32,0,32,0,32,32,0,0
858,32,-1,32,-1,33,33,0,0
859,32,0,32,0,32,32,0,0
860,32,0,32,0,32,32,0,0
861,32,0,32,0,32,32,0,0
862,32,0,32,0,32,32,0,0
863,32,0,32,0,32,32,0,0
864,32,-1,32,-1,33,33,0,0
865,32,0,32,0,32,32,0,0
866,32,-1,32,-1,33,33,0,0
867,32,0,32,0,32,32,0,0
868,32,-1,32,-1,33,33,0,0
869,32,0,32,0,32,32,0,0
870,32,-1,32,-1,33,33,0,0
871,32,0,32,0,32,32,0,0
872,32,-1,32,-1,33,33,0,0
873,32,0,32,0,32,32,0,0
874,32,-1,32,-1,33,33,0,0
875,32,0,32,0,32,32,0,0
876,32,-1,32,-1,33,33,0,0
877,32,0,32,0,32,32,0,0
878,32,0,32,0,32,32,0,0
879,32,0,32,0,32,32,0,0
880,32,-1,32,-1,33,33,0,0
881,32,0,32,0,32,32,0,0
882,32,-1,32,-1,33,33,0,0
883,32,0,32,0,32,32,0,0
884,32,0,32,0,32,32,0,0
885,32,0,32,0,32,32,0,0
886,32,0,32,0,32,32,0,0
887,32,0,32,0,32,32,0,0
888,32,-1,32,-1,33,33,0,0
889,32,0,32,0,32,32,0,0
890,32,-1,32,-1,33,33,0,0
891,32,0,32,0,32,32,0,0
892,32,0,32,0,32,32,0,0
893,32,0,32,0,32,32,0,0
894,32,0,32,0,32,32,0,0
895,32,0,32,0,32,32,0,0
896,32,-1,32,-1,33,33,0,0
897,32,-1,32,-1,33,33,0,0
898,32,-1,32,-1,33,33,0,0
899,32,-1,32,-1,33,33,0,0
900,32,-1,32,-1,33,33,0,0
901,32,-1,32,-1,33,33,0,0
902,32,-1,32,-1,33,33,0,0
903,32,0,32,0,32,32,0,0
904,32,-1,32,-1,33,33,0,0
905,32,-1,32,-1,33,33,0,0
906,32,-1,32,-1,33,33,0,0
907,32,0,32,0,32,32,0,0
908,32,-1,32,-1,33,33,0,0
909,32,-1,32,-1,33,33,0,0
910,32,-1,32,-1,33,33,0,0
911,32,0,32,0,32,32,0,0
912,32,-1,32,-1,33,33,0,0
913,32,-1,32,-1,33,33,0,0
914,32,-1,32,-1,33,33,0,0
915,32,0,32,0,32,32,0,0
916,32,-1,32,-1,33,33,0,0
917,32,0,32,0,32,32,0,0
918,32,-1,32,-1,33,33,0,0
919,32,0,32,0,32,32,0,0
920,32,-1,32,-1,33,33,0,0
921,32,0,32,0,32,32,0,0
922,32,-1,32,-1,33,33,0,0
923,32,0,32,0,32,32,0,0
924,32,-1,32,-1,33,33,0,0
925,32,0,32,0,32,32,0,0
926,32,-1,32,-1,33,33,0,0
927,32,0,32,0,32,32,0,0
928,32,-1,32,-1,33,33,0,0
929,32,-1,32,-1,33,33,0,0
930,32,-1,32,-1,33,33,0,0
931,32,0,32,0,32,32,0,0
932,32,-1,32,-1,33,33,0,0
933,32,-1,32,-1,33,33,0,0
934,32,-1,32,-1,33,33,0,0
935,32,0,32,0,32,32,0,0
936,32,-1,32,-1,33,33,0,0
937,32,-1,32,-1,33,33,0,0
938,32,-1,32,-1,33,33,0,0
939,32,0,32,0,32,32,0,0
940,32,-1,32,-1,33,33,0,0
941,32,0,32,0,32,32,0,0
942,32,-1,32,-1,33,33,0,0
943,32,0,32,0,32,32,0,0
944,32,-1,32,-1,33,33,0,0
945,32,0,32,0,32,32,0,0
946,32,-1,32,-1,33,33,0,0
947,32,0,32,0,32,32,0,0
948,32,-1,32,-1,33,33,0,0
949,32,0,32,0,32,32,0,0
950,32,-1,32,-1,33,33,0,0
951,32,0,32,0,32,32,0,0
952,32,-1,32,-1,33,33,0,0
953,32,0,32,0,32,32,0,0
954,32,-1,32,-1,33,33,0,0
955,32,0,32,0,32,32,0,0
956,32,0,32,0,32,32,0,0
957,32,0,32,0,32,32,0,0
958,32,0,32,0,32,32,0,0
959,32,0,32,0,32,32,0,0
960,32,-1,32,-1,33,33,0,0
961,32,-1,32,-1,33,33,0,0
962,32,-1,32,-1,33,33,0,0
963,32,-1,32,-1,33,33,0,0
964,32,-1,32,-1,33,33,0,0
965,32,-1,32,-1,33,33,0,0
966,32,-1,32,-1,33,33,0,0
967,32,-1,32,-1,33,33,0,0
968,32,-1,32,-1,33,33,0,0
969,32,-1,32,-1,33,33,0,0
970,32,-1,32,-1,33,33,0,0
971,32,-1,32,-1,33,33,0,0
972,32,-1,32,-1,33,33,0,0
973,32,-1,32,-1,33,33,0,0
974,32,-1,32,-1,33,33,0,0
975,32,0,32,0,32,32,0,0
976,32,-1,32,-1,33,33,0,0
977,32,-1,32,-1,33,33,0,0
978,32,-1,32,-1,33,33,0,0
979,32,0,32,0,32,32,0,0
980,32,-1,32,-1,33,33,0,0
981,32,-1,32,-1,33,33,0,0
982,32,-1,32,-1,33,33,0,0
983,32,0,32,0,32,32,0,0
984,32,-1,32,-1,33,33,0,0
985,32,-1,32,-1,33,33,0,0
986,32,-1,32,-1,33,33,0,0
987,32,0,32,0,32,32,0,0
988,32,0,32,0,32,32,0,0
989,32,0,32,0,32,32,0,0
990,32,0,32,0,32,32,0,0
991,32,0,32,0,32,32,0,0
992,32,-1,32,-1,33,33,0,0
993,32,-1,32,-1,33,33,0,0
994,32,-1,32,-1,33,33,0,0
995,32,-1,32,-1,33,33,0,0
996,32,-1,32,-1,33,33,0,0
997,32,-1,32,-1,33,33,0,0
998,32,-1,32,-1,33,33,0,0
999,32,-1,32,-1,33,33,0,0
1000,32,-1,32,-1,33,33,0,0
1001,32,-1,32,-1,33,33,0,0
1002,32,-1,32,-1,33,33,0,0
1003,32,0,32,0,32,32,0,0
1004,32,0,32,0,32,32,0,0
1005,32,-1,32,-1,33,33,0,0
1006,32,0,32,0,32,32,0,0
1007,32,0,32,0,32,32,0,0
1008,32,0,32,0,32,32,0,0
1009,32,0,32,0,32,32,0,0
1010,32,-1,32,-1,33,33,0,0
1011,32,0,32,0,32,32,0,0
1012,32,0,32,0,32,32,0,0
1013,32,-1,32,-1,33,33,0,0
1014,32,-1,32,-1,33,33,0,0
1015,32,0,32,0,32,32,0,0
1016,32,0,32,0,32,32,0,0
1017,32,0,32,0,32,32,0,0
1018,32,0,32,0,32,32,0,0
1019,32,0,32,0,32,32,0,0
1020,32,0,32,0,32,32,0,0
1021,32,0,32,0,32,32,0,0
1022,32,0,32,0,32,32,0,0
1023,32,0,32,0,32,32,0,0
